RegionID	RegionName	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	1996-04	1996-05	1996-06	1996-07	1996-08	1996-09	1996-10	1996-11	1996-12	1997-01	1997-02	1997-03	1997-04	1997-05	1997-06	1997-07	1997-08	1997-09	1997-10	1997-11	1997-12	1998-01	1998-02	1998-03	1998-04	1998-05	1998-06	1998-07	1998-08	1998-09	1998-10	1998-11	1998-12	1999-01	1999-02	1999-03	1999-04	1999-05	1999-06	1999-07	1999-08	1999-09	1999-10	1999-11	1999-12	2000-01	2000-02	2000-03	2000-04	2000-05	2000-06	2000-07	2000-08	2000-09	2000-10	2000-11	2000-12	2001-01	2001-02	2001-03	2001-04	2001-05	2001-06	2001-07	2001-08	2001-09	2001-10	2001-11	2001-12	2002-01	2002-02	2002-03	2002-04	2002-05	2002-06	2002-07	2002-08	2002-09	2002-10	2002-11	2002-12	2003-01	2003-02	2003-03	2003-04	2003-05	2003-06	2003-07	2003-08	2003-09	2003-10	2003-11	2003-12	2004-01	2004-02	2004-03	2004-04	2004-05	2004-06	2004-07	2004-08	2004-09	2004-10	2004-11	2004-12	2005-01	2005-02	2005-03	2005-04	2005-05	2005-06	2005-07	2005-08	2005-09	2005-10	2005-11	2005-12	2006-01	2006-02	2006-03	2006-04	2006-05	2006-06	2006-07	2006-08	2006-09	2006-10	2006-11	2006-12	2007-01	2007-02	2007-03	2007-04	2007-05	2007-06	2007-07	2007-08	2007-09	2007-10	2007-11	2007-12	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08
2719	Henderson County	NC	Asheville	37	089	534	92900	93500	93600	93400	92900	92400	92100	92100	92700	93900	95200	96400	97500	98500	99200	99700	100100	100200	100300	100200	100100	100100	100000	99900	100000	100300	100900	101400	101900	102400	102900	103400	104100	104900	105700	106200	106700	107300	108000	108900	110000	111300	112700	114100	115500	116900	118100	118900	119700	120600	121500	122300	123000	123500	123800	123800	123500	123200	123000	122600	122300	122300	122500	122900	123700	124600	125900	127400	129000	130800	132900	134900	136800	138500	140000	141400	142800	144200	145700	147900	150200	151400	151400	151400	151700	152200	152900	153400	153800	154000	154300	154500	154900	155400	156100	157000	157700	158400	159400	161300	164000	166600	168400	168800	167800	166200	164800	164200	164800	166100	167600	169200	170800	172500	174400	176600	179300	182500	185600	188600	191300	193200	194200	194700	195000	195200	195600	196400	197700	199200	200400	201700	203300	204600	205600	206700	207500	207700	207500	207400	208300	209600	210300	211300	212400	212500	211200	209200	206100	202700	199300	196500	195000	194000	192100	190600	189300	187500	185100	183000	180700	178500	176300	175000	174900	175600	176900	174200	169000	167400	170200	171800	172300	173200	175000	175300	173300	171500	169900	168100	166900	166300	165000	164700	165500	166300	166700	166500	165000	163000	164000	167600	170600	169900	166700	164400	164300	165300	167100	169000	168600	167300	166500	167000	168300	170200	171400	172100	172700	172900	172500	172600	173600	174100	173200	172000	171200	171200	171700	172300	172500	172700	172800	173400	175200	177200	178000	178700	179900	181300	182900	184900	186300	187100	187300	188100	190000	192000	193000	194500	196900	199200	201300	203500	205600	207400	209200	211300	214400	217300	218800	219900	221900	224000	225900	227100	227500	227300	227200	227400	228300	231100	235700	239900	242500	244400	245700	246300	246400	247800	250500	252800	254800	257200	258500	258400	257400	256800	257300	258000	258100
962	Craven County	NC	New Bern	37	049	542	71200	71500	71700	71900	72100	72400	72600	73000	73500	74100	74700	75300	75700	75900	76000	76000	75900	75700	75500	75300	75000	74700	74500	74300	74400	74800	75600	76800	78300	79700	81100	82300	83100	83700	83900	84000	83900	83900	83900	84100	84500	84900	85400	85900	86600	87200	88000	88700	89300	89800	90200	90500	90800	91100	91400	91600	91800	92000	92000	91600	90800	89700	88500	87600	87000	86800	87100	87700	88700	90000	91300	92600	93600	94500	95100	95500	95800	96100	96400	96800	97600	98500	99300	100100	100700	101200	101600	102000	102200	102400	102400	102600	102900	103600	104700	106300	108400	110700	112800	114500	116000	117600	119000	120100	120600	120500	120300	120400	121000	122100	123800	125800	128000	130100	132200	133900	135300	136200	136800	137500	138700	140500	142900	145300	147600	149400	150800	152000	153100	154100	155000	155700	156200	156500	156700	156900	156800	156400	155900	155500	155400	155400	155500	155600	155400	154800	154000	153200	152400	151600	150900	150600	150500	150600	150800	150900	150900	150600	150200	149500	148400	147300	146400	146000	146000	146200	146400	146800	146800	146600	146300	146000	145400	145100	144700	143900	143200	142900	142200	141100	140500	139500	138000	136600	136600	137300	138100	138200	138000	137700	137200	136600	136100	135600	135000	134500	133900	133100	132600	132300	131800	131300	131200	131200	131100	131500	132200	133000	133500	133700	133300	133100	132900	132600	132200	131700	130800	129800	129000	128300	127900	127500	127300	127200	127300	127200	127000	126500	126200	126300	126800	127200	127800	128300	128500	128400	128600	128800	129000	129500	130200	130800	131400	132000	131900	131500	131500	132200	132800	133000	133500	134600	135800	136400	136700	137200	137700	138100	138400	138700	138800	139400	140500	141700	142700	143500	143700	143900	144100	144800	145800	146800	147400	148200	148500	148600	149000	150100	151400	152500	153100
2667	Cleveland County	NC	Shelby	37	045	572	63000	63100	63300	63400	63600	63900	64100	64400	64800	65100	65400	65700	66000	66200	66300	66500	66600	66800	67000	67100	67300	67400	67600	67800	68100	68400	68800	69100	69500	69800	70100	70400	70700	70900	71100	71200	71300	71500	71500	71600	71700	71800	71900	72100	72400	72700	73100	73500	74000	74500	75000	75500	76000	76400	76700	77000	77300	77600	77800	77900	78100	78200	78400	78500	78600	78800	79000	79200	79500	79700	79900	80100	80300	80400	80600	80700	80800	80900	81100	81200	81300	81400	81500	81600	81800	82000	82300	82600	83000	83300	83600	83800	83900	84100	84300	84500	84700	84900	85000	85200	85300	85500	85700	85900	86300	86600	86900	87100	87300	87500	87700	88000	88300	88600	88700	88900	89100	89300	89400	89500	89800	90100	90500	91100	91700	92400	93300	94200	95200	96000	96600	96900	96900	96500	95900	95400	94800	94300	93700	93100	92600	92300	92300	92700	93200	93600	93500	93300	93000	92700	92500	92300	92100	91900	91500	91200	90800	90400	89900	89500	89200	89100	89000	88900	88800	88700	88600	88500	88500	88700	88900	88900	88700	88600	88600	88400	87800	87000	86300	85600	84900	84900	85400	86000	86100	85600	84900	84600	84300	83900	83400	83200	83000	82700	82600	82500	82300	82000	81800	81400	81400	82000	82600	82900	83000	82800	82300	82000	82200	82500	82500	82600	83000	83000	82800	82700	82900	82800	82700	82700	82800	82900	83200	83400	83200	83100	83300	83300	83100	83200	83200	83200	83300	83600	84000	84500	85000	85300	85600	85800	86300	86700	86800	87200	88000	88400	88500	88600	88900	89300	89600	89700	90200	90400	90300	89800	89500	89500	90000	90400	90300	90100	90900	92100	92800	93300	93500	93800	93900	94800	96600	98400	99700	100500	100700	100700	100800	101400	103000	104800	105800
3012	Rockingham County	NC	Greensboro-High Point	37	157	592	39500	40100	40800	41500	42300	43100	43800	44300	44800	45100	45300	45200	45200	45100	45100	45100	45100	45300	45400	45700	46000	46400	46900	47300	47700	48000	48200	48300	48400	48500	48600	48900	49200	49700	50300	50700	51000	51200	51300	51300	51300	51400	51600	51800	52100	52500	53000	53600	54200	54800	55400	55900	56400	56800	57100	57500	57800	58200	58600	59000	59500	59900	60400	60800	61200	61400	61600	61800	62100	62300	62500	62700	63000	63200	63500	63700	63900	64000	64100	64200	64400	64500	64700	64900	65100	65300	65400	65500	65400	65400	65300	65200	65200	65200	65200	65300	65300	65400	65500	65700	65900	66300	66800	67400	68000	68400	68600	68600	68500	68700	69100	69800	70700	71700	72500	73300	73900	74400	74800	75300	75600	75900	76000	76100	76000	75900	75700	75500	75300	75200	75100	74900	74700	74500	74300	74200	74100	73900	73800	73700	73500	73300	73100	73000	72700	72400	72100	71700	71500	71400	71300	71200	71300	71300	71400	71500	71600	71600	71600	71500	71200	70900	70700	70700	70700	70700	70600	70700	70800	70800	70900	70800	70600	70400	69900	69300	68400	67500	66800	66100	65500	65100	64600	64300	64100	63800	63600	63400	63300	63300	63100	62900	63000	63200	63400	63500	63600	63800	63900	64200	64200	64300	64400	64600	64700	64700	64600	64500	64300	64200	64100	63900	63700	63600	63700	63700	63500	63500	63600	63800	63800	63700	63900	64200	64600	64800	65000	65000	65100	65100	64800	64700	65100	65100	64600	64300	64400	64400	64200	64200	64100	64000	64100	64300	64500	64700	64800	64800	65000	65300	65400	65400	65500	65700	65800	65700	65800	66100	65800	64600	62900	61700	61600	62200	62700	63000	63500	64100	64300	65100	67000	69600	72000	73700	74800	75300	75400	75300	75300	75000	74700
649	Moore County	NC	Pinehurst-Southern Pines	37	125	618	95200	95200	95200	95200	95400	95800	96500	97500	98700	100200	101900	103600	105200	106600	107900	109000	109600	109800	109900	109800	109800	110200	111000	111900	112500	112700	112800	112900	113100	113500	113900	114100	114000	114000	114100	114300	114500	114900	115800	116900	118200	119500	120500	121000	121100	121300	121600	121900	122500	123300	124500	125600	126600	127200	127300	126900	126100	125500	125200	124900	124500	124400	124500	125000	125800	126900	128100	129200	130300	131700	133300	134500	135300	135900	136500	137400	138500	139900	141100	143500	145900	145500	142800	140600	139400	139300	139900	140700	141600	142300	142800	142600	141900	141400	141900	143100	144300	144700	144100	143000	141900	141200	141100	141500	142100	143000	144000	144900	146700	149400	152800	156200	159100	161300	163000	164100	165200	166700	168400	169800	170800	171300	171400	171300	171200	171400	172000	173200	175000	177600	180300	182600	184200	185200	185800	186500	187400	188200	189000	189500	189700	190200	190300	190400	190500	190500	189800	188900	187700	186600	185600	184900	184500	184700	184900	185000	185200	185100	184600	184400	184300	184300	184200	184400	184900	183900	183500	182800	181400	180000	180600	180600	180700	181000	181400	181500	181300	181200	180800	180300	179600	178600	177300	176400	176100	175800	175800	175200	174100	173100	172000	171300	171400	172000	172300	172200	171400	170500	169800	169700	169800	170000	170700	171800	172400	172900	173200	173400	173500	173600	173200	172700	173000	174100	175500	176600	176700	176200	175700	175700	175800	175800	175500	174900	174900	175400	175800	176000	176500	176800	177100	177600	178400	179600	180800	181800	182600	183400	183600	183400	184000	185700	187300	188700	189700	190500	191100	191700	192000	192500	193100	194200	195300	195900	195500	195300	195300	195000	195400	197500	198800	199100	200100	201600	203300	205700	208300	210800	212800	214900	217400	219200	220300	221000	221500	221800	221900	221800	221800	221900	222000
2163	Caldwell County	NC	Hickory-Lenoir-Morganton	37	027	634	55400	55900	56400	56900	57400	57800	58300	58700	59000	59400	60000	60700	61700	62900	64600	66800	69200	71900	74600	77000	78800	80000	80400	80100	79500	78500	77400	76500	75700	75100	74700	74400	74100	74000	73800	73600	73500	73500	73400	73300	73300	73300	73300	73400	73600	74000	74500	75200	75900	76600	77300	77900	78300	78700	79000	79400	79900	80600	81300	82000	82600	83200	83700	84000	84200	84300	84300	84400	84500	84700	85000	85300	85800	86100	86400	86700	87000	87300	87500	87700	88000	88400	88800	89200	89600	89900	90200	90400	90500	90500	90600	90700	90900	91100	91200	91200	91100	90900	90800	90600	90400	90500	90500	90500	90500	90500	90600	90800	90900	91200	91600	92000	92500	93000	93500	94000	94500	94800	95100	95500	95900	96500	97200	98000	98800	99500	100200	100800	101100	101300	101200	101100	101100	101000	101000	101100	101200	101300	101400	101700	102000	102200	102500	102700	102700	102500	102200	101700	101300	100900	100500	100100	99800	99600	99400	99300	99100	98700	98300	97900	97600	97300	97100	96900	96700	96600	96800	96800	96700	96800	96800	96600	96100	95700	95100	94300	93400	92500	91600	90800	90200	89900	89800	89800	89900	89900	89800	90000	90200	90200	90100	89800	89600	89400	89600	89500	89300	89100	89000	88600	88200	87900	87500	87300	87000	86600	85900	85300	84900	84400	83900	83700	83500	83500	83800	84300	84400	84400	84600	84800	85200	85500	85800	86300	87100	87900	88800	89900	90700	91300	91400	91600	92100	92500	92700	93200	94000	94700	95200	95800	96400	97000	97200	97100	96900	96700	96700	96800	96900	97300	98000	98800	99700	100400	101000	101700	102600	103600	103900	102900	101600	100400	99200	97900	97500	97600	98100	99100	100000	101700	104800	108100	109800	110700	111200	111200	111200	112000	113500	115000	116200
1495	Wilson County	NC	Wilson	37	195	649	69700	69600	69700	69900	70400	71000	71700	72500	73200	73900	74600	75200	75900	76500	77100	77700	78200	78600	79100	79400	79600	79800	80300	80900	81600	82300	82900	83600	84100	84400	84600	84700	84600	84500	84500	84600	84700	85000	85300	85700	86100	86600	87100	87600	88000	88400	88900	89500	89900	90300	90600	90800	90900	91100	91200	91300	91400	91600	91900	92200	92400	92600	92900	93100	93400	93700	94100	94400	94700	95100	95500	95900	96200	96300	96400	96400	96500	96600	96700	96900	97000	96800	96300	96000	96200	96800	97600	98600	99600	100600	101600	102300	102900	103300	103700	104200	104900	105700	106500	107200	107800	108200	108800	109600	111000	112700	114400	115800	116700	117300	117600	117700	117700	117700	117700	117800	118000	118300	118700	119200	119600	120000	120500	121200	122100	122900	123600	124300	124900	125400	125800	126200	126600	126700	126600	126600	126700	126900	127100	127400	127600	127800	127800	127700	127700	127300	126900	126600	126300	126100	125900	125700	125600	125400	125300	125300	125300	125100	124700	124500	124200	123800	123400	123200	122700	122400	122600	122500	121800	121700	122100	122200	121900	121800	121600	121000	120400	119800	118900	117700	117200	117200	116800	116200	115800	115500	115100	114500	113700	113000	112600	112300	112100	112300	112600	112800	113100	113500	113900	114100	114400	114800	115200	115700	116300	116600	116900	117000	117100	117100	117200	117100	117300	117700	117800	118100	118200	118000	117900	118100	118200	118100	118100	118300	118500	118700	118900	119100	119000	118300	117600	117200	116900	116800	117000	117400	117800	117900	117600	117500	117600	117600	117700	118000	118100	118200	118500	119000	119600	119900	120000	120100	120300	120600	120700	120800	120900	120900	121200	122000	122800	123800	126000	128100	129700	131400	132600	133500	135000	136500	137200	137600	138100	138400	138400	138300	138500	139000	139900	141000	141900
737	Surry County	NC	Mount Airy	37	171	696	54000	54600	55300	56000	56700	57300	57900	58500	59100	59700	60300	60900	61500	62200	62800	63400	64100	64800	65500	66300	67200	68100	68900	69700	70500	71100	71700	72200	72700	73100	73600	74000	74600	75100	75700	76200	76800	77300	77800	78200	78700	79100	79500	79900	80400	80900	81400	81800	82200	82600	82900	83100	83200	83400	83600	83700	83900	84200	84500	84800	85000	85200	85300	85300	85300	85200	85100	85100	85000	85100	85200	85500	85700	85900	86100	86200	86300	86400	86500	86800	87100	87300	87400	87400	87400	87400	87500	87500	87400	87200	87000	86800	86600	86500	86500	86500	86700	87000	87400	87900	88500	89100	89700	90200	90700	91100	91200	91300	91300	91400	91700	92400	93300	94400	95500	96500	97300	97900	98600	99300	100200	101000	101600	102000	102400	102700	103100	103500	103900	104300	104800	105200	105600	105900	106000	106100	106100	106100	106100	106100	106200	106200	106200	106100	105800	105300	104800	104300	104000	103700	103400	103200	103100	103100	103000	103000	103100	103000	102800	102500	102200	101900	101700	101500	101300	101100	101200	101100	100600	100300	100400	100300	100300	100000	99500	98900	98300	97800	97200	96600	96100	95700	95400	95100	94900	94700	94600	94300	93900	93300	92700	92300	92300	92400	92500	92700	92800	92800	92900	92900	93000	93100	93300	93600	93800	93800	93900	94000	94200	94300	94500	94700	95000	95100	95400	95700	95900	96000	96000	96100	96500	96700	96600	96700	97000	97100	97000	97000	97100	97200	97300	97400	97800	98200	98200	98300	98600	98700	98700	99000	99300	99400	99600	100000	100500	100600	100500	100500	100700	101100	101700	102400	103200	104200	105300	105400	104100	103300	103800	104100	104400	105500	107000	108300	109000	109700	109900	109500	108900	109800	112100	114400	115500	116200	116400	116300	116200	116300	116800	117800	119000
3015	Rutherford County	NC	Forest City	37	161	731	65000	65100	65200	65400	65500	65700	65800	66000	66200	66500	66800	67200	67600	68000	68400	68900	69400	70000	70500	71200	72000	72900	73900	74900	75900	76900	77900	78800	79600	80200	80600	81000	81300	81500	81800	82000	82200	82300	82400	82400	82300	82200	82000	81800	81600	81500	81400	81300	81200	81100	81000	80900	80800	80800	80900	80900	81000	81200	81400	81700	82000	82300	82600	82800	83100	83200	83200	83200	83200	83200	83200	83200	83300	83400	83600	83900	84100	84400	84700	85000	85300	85500	85600	85600	85500	85300	84900	84400	84000	83700	83800	84500	85700	87200	88600	89900	91100	92100	93100	94200	95300	96300	97100	97600	97500	97100	96600	96400	96600	97100	97800	98600	99500	100300	101000	101600	102100	102500	102700	103000	103300	103600	104000	104500	105100	105800	106600	107500	108500	109500	110400	111200	112100	112900	113400	113900	114300	114500	114700	114800	114900	115000	114900	114600	114300	113800	113000	112300	111700	111200	110800	110400	110100	110000	109800	109500	109400	109100	108600	107900	107100	106400	105800	105300	104800	104000	103900	104100	103500	102900	103000	103000	102800	102400	101800	101000	100000	99100	98600	98000	97400	96900	96200	95700	95700	95400	94800	94300	93800	93200	92400	91500	90900	90900	91200	91200	91100	91200	91400	91500	91700	92100	92400	92700	92800	92700	92700	93000	93100	93300	93500	93700	94000	94400	94600	94900	95300	95400	95100	95100	95200	95300	95700	96200	96900	97500	98200	98500	98700	98700	98900	99000	98800	98000	97400	97500	97800	97700	97200	97400	98500	99500	100300	101000	101700	103500	105300	106100	106200	107400	109200	111200	112600	113600	113800	113600	113300	112900	112800	113300	113700	113600	113700	113800	114100	115200	116400	117800	119800	121400	122200	122700	123800	124700	124600	123800	123100	122800	123300	123900	124300
2179	Carteret County	NC	Morehead City	37	031	743	100300	100800	101100	101100	101100	101400	102000	103000	104600	106700	108900	111300	113600	115800	117700	119100	120100	120900	121700	122500	123500	124700	125900	126800	127800	128900	129800	130700	131300	131600	131400	130900	130200	129400	128800	128500	128700	129400	130600	132100	133600	135200	136800	138300	139900	141500	142900	144000	144900	145500	145700	145600	145400	145300	145400	145800	146500	147600	149000	150300	151600	152400	152800	152700	152400	151800	151300	150800	150400	150200	150200	150200	150100	149900	149600	149300	149100	149200	149400	150200	151200	151900	151800	151300	150800	151100	152400	154800	157900	161200	164300	167000	169200	171300	173300	175500	177800	180000	182200	184200	186300	188800	191800	195100	198600	202400	206200	210300	215100	220300	226100	232200	238500	244800	251300	257200	262400	266400	269200	271400	274000	276600	279100	281600	283700	285100	285400	284800	284400	284800	285500	286700	288000	288200	287100	284900	281800	278300	274700	271100	268200	265600	263300	262400	262900	263700	263600	262500	260300	258000	255900	253900	252600	251600	250500	250000	250100	249800	249000	248300	247500	246600	245700	245000	242700	241000	242500	241400	235700	231200	229500	228000	227200	226300	226300	228000	229500	228600	225700	222800	219900	217200	214300	212300	211100	212100	214000	214900	216000	218300	219000	217800	217100	215100	212900	212100	212100	210900	209600	208900	209200	209200	208800	208900	209500	210400	210500	210500	211200	211700	211000	209500	207600	205600	204600	205600	208300	211700	214300	215100	214800	214500	213900	212600	211100	210500	211500	213300	214800	215500	216300	217900	219200	219300	218900	219000	219700	220900	221800	222500	223300	224500	226100	227300	228000	228800	229100	228400	227800	227600	227300	228300	230500	231900	232300	232200	231600	231200	232000	234000	236100	238500	241300	243900	245000	246300	247400	248900	251200	254300	257000	259200	260600	261200	261300	260400	259100	258900	260600	261300	260500
1609	Chatham County	NC	Durham-Chapel Hill	37	037	768	99500	100200	101300	102800	104500	106400	108500	110500	112400	114300	116100	118200	120300	122400	124400	126200	127800	129500	131300	133300	135400	137500	139900	142300	144500	146600	148400	149900	151000	151700	152100	152500	152800	153300	154000	154900	155400	155700	155600	155400	155100	154900	154900	155200	155700	156600	158000	159700	161300	163000	164700	166200	167600	169000	170300	171600	172800	174000	175300	176600	177700	178600	179200	179600	179600	179500	179200	178700	178100	177600	177100	176700	176600	176800	177500	178600	179900	181400	183000	184900	187100	188900	190000	191000	191600	191900	191900	191600	190900	189900	188600	187300	185900	184700	183800	183200	182900	182800	183000	183700	184900	186500	188400	190500	192800	195400	198200	201000	203900	206700	209500	212000	214100	215700	216700	217000	217000	216700	216200	215500	214600	213800	213200	213100	213700	215000	216900	219300	221600	223300	224300	224800	225000	225200	225400	225900	226400	227100	227800	228600	229500	230300	231100	232000	232700	232800	232600	232000	231200	230000	228700	227500	226600	225800	225300	225100	224800	224300	223600	223200	222900	222600	222000	221500	221000	220700	221100	221500	221800	222300	222900	222600	222000	221100	219800	217900	216100	214600	213100	211500	210300	209900	210000	210100	210300	210200	210100	210100	210200	210000	210000	210000	210100	211000	212100	212600	212900	213400	214000	214600	215000	215400	215900	216500	217000	216700	216000	215500	215100	216400	220100	223700	225400	227000	227700	227400	226200	224700	224700	227200	229800	230400	229300	228300	228000	227900	228800	231000	233900	235900	236300	235900	236500	237100	237300	238100	240300	242400	243700	245100	247100	249200	251500	252700	252400	251500	251200	251100	251400	251600	251400	251100	252100	254200	255600	256900	259200	261100	262200	264100	266900	270500	274700	278100	279700	280200	280700	282100	283700	286200	289400	291700	292400	292000	292000	292800	293700	295900	298300	298100	297400
2012	Sampson County	NC		37	163	769	44300	44500	44700	44900	45100	45300	45400	45500	45600	45800	46000	46200	46400	46600	46900	47300	47700	48200	48800	49500	50400	51500	52600	53700	54900	56100	57200	58100	58900	59500	59900	60100	60000	59800	59400	58800	58200	57700	57300	57000	56900	57000	57300	57800	58400	59200	59900	60700	61500	62300	63100	63800	64500	65200	65800	66400	67000	67600	68200	68700	69200	69600	70000	70300	70600	70700	70900	71200	71400	71600	71900	72200	72500	72700	73000	73200	73400	73400	73300	73300	73200	73200	73100	73000	73100	73200	73200	73200	73300	73500	73800	74200	74500	74900	75400	76100	76800	77600	78300	79000	79500	80100	80700	81300	82100	83000	83800	84500	85000	85500	86100	86800	87500	88400	89300	90000	90700	91200	91700	92000	92200	92500	93000	93500	94000	94400	94900	95200	95300	95300	95300	95200	95000	94700	94400	94200	94000	93700	93500	93500	93500	93500	93700	93600	93300	92800	92400	92200	92100	92000	91900	92000	92000	92200	92400	92600	92600	92600	92500	92600	92800	93000	93300	93600	94100	94400	94300	94800	96600	98200	98900	99300	99200	99100	98800	98100	97300	96600	95800	94900	94100	93700	93700	93700	93900	94400	94700	94800	94900	95000	95000	94700	94500	94800	95100	95300	95300	95000	94800	94600	94200	94000	94300	94500	94600	94200	93800	93600	93800	93700	93700	94000	94600	95100	95800	96400	97000	97500	98000	98400	98500	98500	98800	99200	99700	100100	100300	100300	100200	100000	99600	99200	98900	98600	98300	97700	97500	97700	97900	97400	96500	96100	96900	97500	97400	98300	99700	101300	103100	103400	101900	101400	102400	102200	101400	101500	102300	102600	102900	103100	101900	101900	105400	109300	111300	113000	114000	114700	116000	117500	118500	119500	120800	122200	122700	122700	122800	124000	126000	128000	129100
2285	Franklin County	NC	Raleigh	37	069	794	65200	65200	65400	66000	66700	67700	68700	69600	70400	71100	71900	72600	73100	73600	74200	74900	75800	76900	78100	79200	80200	81200	82300	83500	84800	86100	87400	88700	90000	91000	92000	92700	93200	93700	94400	95200	96000	96800	97700	98700	99700	100700	101900	103100	104400	105800	107600	109400	111100	112600	113800	114700	115200	115500	115600	115400	115000	114800	114600	114300	113800	113200	112500	111900	111300	111000	110800	110700	110700	111100	111700	112300	112700	112900	112900	112800	112800	112900	113100	113600	114100	113900	113200	112800	113200	114300	115800	117200	118200	118800	119000	119000	118800	118400	117800	117100	116800	117200	118300	120000	121600	123200	124400	125400	126300	127300	128600	130100	131600	132600	133000	133000	132900	133000	133400	134100	134900	135800	136400	136600	136400	135800	135300	135000	135200	135700	136600	137600	138900	140300	141700	142900	144000	144600	144600	144500	144100	143600	143000	142300	141800	141300	140800	140400	139900	139200	138300	137600	136900	136300	135800	135500	135200	135000	134800	134700	134700	134400	134000	133400	132800	132300	131900	131700	131400	130600	130700	130900	130200	129400	129500	129100	128500	128100	127500	126800	126100	125400	124600	123700	123000	122600	122700	122800	122800	122900	122700	122400	122600	122800	122400	122100	122200	122500	122600	122900	123400	123700	123900	124200	124500	124900	125300	125500	125800	126000	125700	125500	125700	125700	125500	125200	125000	125600	126500	127300	128300	129000	129700	130700	131400	131200	130500	130300	130600	131000	130900	131300	132100	132900	133000	132800	132300	133300	135900	138100	138300	138000	137800	138100	138700	139600	140700	141600	142300	143100	143700	144400	145400	146500	148000	149400	150400	151100	151800	152200	152900	153500	153900	154700	156000	157300	158500	159200	159600	159900	160400	161300	163000	165400	167600	168900	169800	170500	171000	171000	171000	171600	172800	174200	175100
1397	Stanly County	NC	Albemarle	37	167	795	61100	60700	60500	60200	60000	59900	59800	59700	59500	59500	59500	59500	59500	59600	59800	60100	60400	60800	61200	61600	62100	62800	63500	64300	65200	66100	67200	68300	69400	70400	71300	72200	73300	74500	75800	77000	78100	79200	80100	80800	81400	81800	81900	82000	82200	82400	82800	83300	83800	84400	85000	85600	86100	86600	86900	87100	87400	88000	88600	89400	90200	90900	91600	92100	92400	92500	92400	92100	91900	92000	92400	93000	93900	95000	96200	97400	98600	99600	100300	101100	101900	102600	103100	103300	103200	102400	101100	99300	97800	97300	98700	101900	106600	111400	115400	118300	120100	121200	122200	123200	124500	125700	125900	124400	120900	116400	112100	108900	107000	106500	107000	107900	108900	109600	109800	109800	109500	109200	109000	108800	108600	108400	108200	108300	108500	108900	109500	110200	111300	112500	113800	115100	116400	117400	118100	118700	119200	119400	119500	119600	119700	119900	119900	120100	120000	119700	119200	118800	118400	118100	117800	117600	117600	117600	117700	117900	118200	118200	118000	117500	116800	116100	115400	114900	114400	114100	114400	114200	113200	112600	112500	112200	111900	111700	111300	110400	109400	108500	107600	106900	106500	106300	106100	106100	106100	105800	105400	104800	104500	104200	103700	102900	102600	102800	103000	103100	103400	103700	103700	103700	103700	104100	104600	105200	105600	106000	105900	105700	105700	105400	105400	105700	105900	105800	105800	106000	106500	106900	107100	107300	107600	107900	108200	109000	110100	110800	111300	111300	110400	109200	108600	108600	108800	109100	109700	110900	112000	112500	112700	114500	116900	118500	119300	119600	119700	120600	121000	120300	120800	122100	122300	121900	122300	124100	127200	129300	129100	128300	128300	128300	127500	127500	129600	132000	132800	132400	131600	131800	132700	134400	137100	139500	140600	141100	141200	140600	139800	139800	140300	141000	142100
