GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""37097"""	Iredell, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	121872	128840	146629	182186	196686	219879	221742	205732	187946	192760	207689	219448	250379	253209	269048	282337	299743	335840	347600
" ""37099"""	Jackson, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	6405	(D)	10757	10037	9663	9592	10391
" ""37101"""	Johnston, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	49847	55292	51755	50791	53973	74131	106369	113084	109645	113531	124373	126692	129467	143299	155796	165742	171491	176030	181602
" ""37103"""	Jones, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	3143	3582	4171	4458	1660	1875	1536	1554	2151	3735	3572	4113	4543	4000	4450	2984	3173	3759	3981
" ""37105"""	Lee, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	49080	67752	66788	73189	79629	89116	101231	100545	93913	99508	72669	73944	68548	83782	86350	87591	88176	94060	94294
" ""37107"""	Lenoir, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	38416	37121	35551	36894	40945	41469	44586	55855	59254	73739	59156	61849	57964	57252	52673	47996	52240	52913	54732
" ""37109"""	Lincoln, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	22828	31167	25233	22613	27940	32816	45891	40201	33954	36690	36206	36924	37130	38968	44641	68363	79427	86728	99582
" ""37111"""	McDowell, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	10297	11333	11547	13253	14330	15013	14824	14089	12565	13678	16672	21050	19555	20507	22420	27875	29288	30144	25080
" ""37113"""	Macon, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	5677	6260	6437	7718	(D)	(D)	7645	(D)	8389	7682	8718	9079	8305	(D)	10236	(D)
" ""37115"""	Madison, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	2576	2084	1586	(D)	(D)	1831	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37117"""	Martin, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	9090	8425	9619	9941	10512	7422	7520	7663	7335	7761	6335	8242	8098	9406	8342	10029	11053	11771	11131
" ""37119"""	Mecklenburg, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	2415023	2334534	2437646	2554134	2733485	2894346	3098534	3140252	2918867	2954716	3154752	3271007	3390559	3724014	3915740	4100240	4274474	4108454	4339744
" ""37121"""	Mitchell, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	4761	4496	5455	5623	5690	4936	4298	4117	3520	15084	12729	14354	15371	15684	16057	17485	16837
" ""37123"""	Montgomery, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	6222	7550	7290	6810	8500	9734	15188	10211	9163	10573	10617	10888	9166	8471	7642	10039	9479	11606	12493
" ""37125"""	Moore, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	22709	23082	26242	26552	25394	34205	36056	35297	32400	31416	34656	33139	33532	36682	38313	44005	44841	48484	44741
" ""37127"""	Nash, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	123769	135404	112862	114938	117974	145650	150407	142024	135681	128585	126480	163003	170315	154534	158531	154101	171208	186798	191176
" ""37129"""	New Hanover, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	146852	145374	134997	155786	197363	195596	206504	203392	201980	208259	224956	236464	237166	261819	287427	292638	312455	333312	353139
" ""37131"""	Northampton, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	11094	11614	12387	15244	17732	19307	20645	23010	21337	22332	24264	27679	32756	37923	39532	42947	42035	46920	49725
" ""37133"""	Onslow, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	20616	19714	18598	20497	19124	24644	22936	23063	24587	25494	27808	28233	30294	26167	27678	29442	31187	31983	31181
" ""37135"""	Orange, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	31126	34865	36146	45456	56338	57922	57329	58657	57428	57887	57750	58194	64672	71821	87996	93202	100064	102861	112631
" ""37137"""	Pamlico, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	2201	2235	2226	2541	2333	2741	3192	2592	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37139"""	Pasquotank, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	17699	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	28350	(D)	27225	(D)	(D)	(D)	(D)	(D)	(D)
" ""37141"""	Pender, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	12518	20985	27539	38600	41804	47846	52635	55672	47586	44575	41915	28808	30688	34391	38702	49982	50396	54494	59016
" ""37143"""	Perquimans, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	3125	3852	5047	6388	7255	5303	6251	7367	6794	6525	4906	5403	(D)	5840	(D)	(D)	(D)	(D)	(D)
" ""37145"""	Person, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	7384	7240	34303	37801	42015	56872	27511	20453	19796	20966	21453	20367	20502	20259	13500	14432	15285	16358	18506
" ""37147"""	Pitt, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	86693	88956	95766	87734	89274	89364	94801	96334	99571	104174	103758	102177	103341	118121	123463	125067	103813	104058	107876
" ""37149"""	Polk, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	2809	3320	3655	3390	3966	5189	6497	7672	7782	7034	6501	6918	6734	8199	8608	8343	9979	10258	8571
" ""37151"""	Randolph, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	103849	104724	116045	119145	114652	121843	124620	104658	103067	105100	107961	91303	91929	107029	110064	116207	123047	129655	142398
" ""37153"""	Richmond, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	10977	9520	9762	11118	11156	12373	12451	13201	8103	8064	7732	7113	5481	6388	6452	7264	7335	7328	14518
" ""37155"""	Robeson, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	47184	(D)	38556	45765	47125	58846	69840	73306	77415	73870	72059	76713	80428	64791	65302	65058	67015	66535	72703
" ""37157"""	Rockingham, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	27757	27724	38942	42236	49488	51898	55690	58696	62035	70024	60558	64562	69000	67118	73168	74476	95523	91595	85798
" ""37159"""	Rowan, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	78064	78107	88119	94668	104309	109385	119757	108077	115953	123950	122204	127035	(D)	(D)	144255	(D)	162780	186458
" ""37161"""	Rutherford, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	9643	10398	(D)	24306	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37163"""	Sampson, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	24653	27461	40768	46325	51133	54913	58740	67529	47240	47709	56783	54482	52155	54699	53859	55566	56637	58113	55321
" ""37165"""	Scotland, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	8846	(D)	(D)	(D)	10151	10896	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37167"""	Stanly, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	33519	32687	32533	33650	29319	31198	30409	29268	28702	26822	28563	28662	31561	28990	29629	28624	39327	31424	31321
" ""37169"""	Stokes, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	8435	7443	7574	7167	8181	8344	8937	10605	8024	8305	8708	9592	8084	9614	8477	7435	8184	9693	5598
" ""37171"""	Surry, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	44340	50868	51920	56847	60190	63850	66632	65861	59403	42582	45021	44973	44829	47531	46881	48166	47593	51099	53123
" ""37173"""	Swain, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	2149	2376	(D)	(D)	(D)	(D)	(D)	(D)	(D)	3064	2609	2247	(D)	(D)	589	471	650
" ""37175"""	Transylvania, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	8535	10399	13161	14603	16001	20627	21469	20605	18489	19247	11696	9962	9705	10267	11548	13874	15167	15920	19246
" ""37177"""	Tyrrell, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	484	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37179"""	Union, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	108597	113979	114297	139406	159022	192403	234385	229341	191690	186625	203361	219261	224403	235881	254538	300738	301523	290762	292620
" ""37181"""	Vance, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	19737	19274	(D)	32068	31564	(D)	39763	40013	40115	36265	37758	40312	38161	39069	43922	(D)	46533	47394	44244
" ""37183"""	Wake, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	1282613	1403728	1527524	1559582	1615637	1713037	1912557	1926928	1818054	1897799	2038167	2239182	2382633	2618505	2847180	2928666	3201840	3105013	3236598
" ""37185"""	Warren, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	10159	11785	19346	20860	5491	6746	7568	(D)	(D)	(D)	(D)
" ""37187"""	Washington, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	4239	2837	2786	3749	4103	4126	3533	3712	3485	4424	5067	7575	6618	6505	7298	6851	6717	5719	5771
" ""37189"""	Watauga, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	22781	23816	22742	28925	36542	39060	45030	50627	47552	49378	32366	33092	32179	30472	28614	29271	29024	29729	33099
" ""37191"""	Wayne, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	76047	77835	82011	80411	93404	114000	118760	117964	115981	119509	122488	134092	138623	147669	136088	120228	120471	119547	102948
" ""37193"""	Wilkes, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	50853	52822	55412	71730	62645	50282	49840	41521	37412	46249	49171	59388	54136	54272	60467	57183	62349	65967	66163
" ""37195"""	Wilson, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	80380	86482	90603	98205	107399	107780	86271	87765	88889	83232	82547	85226	84607	93248	94694	94042	92583	101607	108452
" ""37197"""	Yadkin, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	10568	11012	13805	13811	13466	13664	13675	(D)	12754	12273	14334	(D)	(D)	13430	14722	15493	(D)	(D)
" ""37199"""	Yancey, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	2642	2721	3260	(D)	(D)	(D)	12476	10862	8738	9438	10371	1409	1380	(D)	(D)	(D)	(D)	(D)	(D)
