GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""37165"""	Scotland, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	516023	496477	494818	488015	486858	490308	462280	457500	416269	411133	402007	401032	403331	442715	450522	447038	454119	466232	491103
" ""37167"""	Stanly, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	555921	539111	535770	560665	601342	613481	631033	634730	585005	579906	590713	620917	642954	653055	662803	641971	672790	694613	728774
" ""37169"""	Stokes, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	180791	182134	181543	185644	176389	192380	193025	199567	200892	195825	196324	198146	199066	214330	221746	221670	238287	258152	263769
" ""37171"""	Surry, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	930717	907964	913597	950332	956001	1010334	1008219	984057	909213	883089	902029	939674	944196	1014715	1037409	1074156	1138404	1227416	1241663
" ""37173"""	Swain, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	91926	98616	105230	110769	118241	128861	129525	129245	129802	142802	133877	131070	135274	151919	157867	156101	156898	152863	150967
" ""37175"""	Transylvania, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	313674	292830	246386	243497	256480	273624	302962	303667	283084	272597	260768	274812	275894	293046	306100	331509	350487	352081	379460
" ""37177"""	Tyrrell, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	10981	12975	13434	13718	12477	13642	14681	15772	17013	18281	17943	20381	22010	22300	23141	23999	26887	25846	24531
" ""37179"""	Union, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1529576	1532533	1563433	1676411	1828143	2053072	2275616	2218350	1972903	1942470	2045395	2221498	2330990	2577054	2790113	2932441	3134781	3253999	3422961
" ""37181"""	Vance, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	471573	473796	474888	472683	484716	497167	510409	515198	487687	499828	500307	522958	517835	535560	543418	560521	562925	563378	575360
" ""37183"""	Wake, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	14886508	15017009	15463351	16322519	17496302	19600081	21210927	21937364	21139255	21921996	23587118	25320024	26441019	28411459	30855568	32935554	35001167	38649065	41141582
" ""37185"""	Warren, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	70827	69127	78214	85647	72661	72863	69498	84622	84037	78037	78850	86748	72657	79244	83139	79977	74209	76798	79489
" ""37187"""	Washington, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	57440	53897	53941	57883	59729	63648	69289	68479	78781	81991	79701	80128	85513	85847	92384	92684	93313	93332	95593
" ""37189"""	Watauga, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	431054	457468	466592	499835	540080	581746	619996	647174	611345	604987	591032	621746	634507	681096	715379	739107	773385	805345	860179
" ""37191"""	Wayne, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1084792	1138374	1131554	1197084	1243033	1316576	1375737	1378842	1371808	1354494	1428393	1505306	1489191	1506805	1533426	1538909	1559346	1592514	1649897
" ""37193"""	Wilkes, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	709319	653475	689081	731709	748065	767679	747236	705653	678202	671455	690848	720350	709979	759122	789296	831103	869170	909100	919464
" ""37195"""	Wilson, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1239431	1268638	1300966	1352809	1432876	1452962	1536306	1577425	1483481	1553486	1554380	1631507	1582337	1736892	1759208	1787616	1825808	1911006	1988746
" ""37197"""	Yadkin, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	249447	254705	245536	261106	280770	290835	289377	295182	283339	301248	318348	330058	355621	351414	357900	377998	384793	408138	413792
" ""37199"""	Yancey, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	99521	98574	99765	102521	110090	118688	121457	115907	108356	104949	111418	106584	105002	115425	115920	119239	119730	176351	187923
