,Series ID	Region Name	Region Code	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
NCMONT3URN	Montgomery County, NC	37123															6.108333333333333	9.225	9.766666666666667	7.95	6.525	6.691666666666666	6.666666666666667	5.708333333333333	4.333333333333333	4.15	3.8583333333333334	6.741666666666667	8.1	8.791666666666666	7.083333333333333	6.816666666666666	6.725	6.3	8.141666666666667	13.466666666666667	12.341666666666667	11.791666666666666	10.6	8.3	6.383333333333333	5.683333333333334	5.141666666666667	4.516666666666667	3.95	0.0
NCMOOR0URN	Moore County, NC	37125															3.966666666666667	5.716666666666667	7.025	6.1	4.125	3.808333333333333	4.725	3.6416666666666666	3.975	3.4583333333333335	3.566666666666667	4.833333333333333	6.433333333333334	6.416666666666667	5.541666666666667	5.083333333333333	4.766666666666667	4.558333333333334	6.108333333333333	10.133333333333333	10.125	9.558333333333334	8.791666666666666	7.758333333333333	6.133333333333333	5.791666666666667	5.025	4.441666666666666	3.8	0.0
NCNASH5URN	Nash County, NC	37127															4.2	6.416666666666667	7.375	6.166666666666667	5.083333333333333	5.208333333333333	6.183333333333334	5.925	5.441666666666666	5.208333333333333	4.525	6.275	7.908333333333333	7.125	6.3	6.025	5.483333333333333	5.3	7.375	12.041666666666666	12.55	12.483333333333333	11.525	10.358333333333333	7.975	7.283333333333333	6.583333333333333	5.966666666666667	5.083333333333333	0.0
NCNEWH9URN	New Hanover County, NC	37129															4.491666666666667	6.016666666666667	7.391666666666667	7.158333333333333	6.875	5.641666666666667	4.483333333333333	3.825	3.658333333333333	3.058333333333333	3.6	4.908333333333333	6.291666666666667	5.633333333333333	4.425	4.125	3.675	3.7583333333333333	5.141666666666667	9.258333333333333	9.708333333333334	9.558333333333334	8.65	7.558333333333334	5.958333333333333	5.358333333333333	4.725	4.091666666666667	3.716666666666667	0.0
NCNORT1URN	Northampton County, NC	37131															4.633333333333333	7.058333333333334	7.841666666666667	6.408333333333333	7.9	7.391666666666667	7.675	7.5	7.525	6.533333333333333	5.358333333333333	8.408333333333333	9.341666666666667	7.908333333333333	6.983333333333333	6.683333333333334	5.716666666666667	5.95	7.683333333333334	11.308333333333334	11.65	12.233333333333333	11.466666666666667	9.983333333333333	8.066666666666666	7.516666666666667	7.258333333333333	6.183333333333334	5.116666666666667	0.0
NCONSL5URN	Onslow County, NC	37133															4.925	5.266666666666667	4.891666666666667	4.783333333333333	4.358333333333333	3.95	4.033333333333333	3.3666666666666667	3.525	3.5	4.291666666666667	5.441666666666666	6.475	6.425	5.391666666666667	5.333333333333333	4.441666666666666	4.466666666666667	5.616666666666667	8.458333333333334	8.275	8.283333333333333	8.0	7.033333333333333	6.083333333333333	5.875	5.491666666666667	5.2	4.733333333333333	0.0
NCORAN2URN	Orange County, NC	37135															2.425	2.7916666666666665	2.816666666666667	2.2666666666666666	1.9666666666666668	1.9	1.7583333333333333	1.5166666666666666	1.325	1.125	2.4833333333333334	3.425	4.316666666666666	4.241666666666667	3.8	3.7416666666666667	3.308333333333333	3.216666666666667	3.9916666666666667	6.458333333333333	6.608333333333333	6.541666666666667	6.108333333333333	5.325	4.65	4.633333333333333	4.241666666666667	3.7416666666666667	3.2583333333333333	0.0
NCPAML7URN	Pamlico County, NC	37137															4.033333333333333	4.766666666666667	5.666666666666667	4.116666666666667	5.708333333333333	6.0	5.075	4.3	4.033333333333333	3.7916666666666665	3.9833333333333334	5.483333333333333	5.683333333333334	5.475	4.566666666666666	4.516666666666667	4.558333333333334	4.258333333333333	5.925	10.008333333333333	10.191666666666666	9.716666666666667	9.008333333333333	8.383333333333333	6.641666666666667	5.975	5.283333333333333	4.566666666666666	4.083333333333333	0.0
NCPASQ9URN	Pasquotank County, NC	37139															4.358333333333333	5.491666666666667	5.725	5.491666666666667	5.241666666666667	4.875	5.066666666666666	4.641666666666667	4.35	3.575	3.7333333333333334	4.975	5.525	5.091666666666667	4.558333333333334	4.758333333333333	4.975	5.0	6.808333333333334	9.916666666666666	9.941666666666666	10.316666666666666	10.05	9.616666666666667	8.066666666666666	7.241666666666667	6.283333333333333	5.475	4.758333333333333	0.0
NCPEND1URN	Pender County, NC	37141															4.566666666666666	7.933333333333334	8.975	8.641666666666667	6.758333333333333	5.85	5.183333333333334	4.675	5.283333333333333	4.741666666666667	4.05	5.575	7.658333333333333	6.566666666666666	4.9	4.8	4.175	4.233333333333333	6.016666666666667	10.933333333333334	11.441666666666666	11.333333333333334	10.425	9.05	7.1	6.1	5.291666666666667	4.583333333333333	4.108333333333333	0.0
NCPERQ3URN	Perquimans County, NC	37143															3.6333333333333333	5.483333333333333	5.941666666666666	4.908333333333333	4.5	5.05	4.575	4.516666666666667	4.033333333333333	2.8833333333333333	3.875	5.425	5.6	5.058333333333334	4.691666666666666	4.775	5.25	5.183333333333334	6.741666666666667	10.566666666666666	10.658333333333333	10.966666666666667	10.425	9.575	7.808333333333334	7.125	6.433333333333334	5.608333333333333	4.783333333333333	0.0
NCPERS5URN	Person County, NC	37145															6.225	9.216666666666667	9.85	7.708333333333333	6.175	5.3	5.566666666666666	4.733333333333333	4.425	4.225	4.275	6.783333333333333	7.566666666666666	7.616666666666667	6.575	6.391666666666667	6.2	6.716666666666667	7.183333333333334	11.3	12.4	11.925	11.025	10.091666666666667	7.75	6.791666666666667	5.483333333333333	4.633333333333333	4.1	0.0
NCPITT7URN	Pitt County, NC	37147															4.016666666666667	5.958333333333333	6.325	5.141666666666667	4.616666666666667	4.741666666666667	5.0	4.991666666666667	4.391666666666667	4.433333333333334	4.125	5.775	6.566666666666666	6.441666666666666	5.675	5.8	5.233333333333333	5.075	6.416666666666667	10.05	10.166666666666666	10.141666666666667	9.125	8.091666666666667	6.45	6.05	5.583333333333333	4.816666666666666	4.241666666666667	0.0
NCPOLK9URN	Polk County, NC	37149															2.1333333333333333	2.975	3.7583333333333333	3.1083333333333334	2.9	2.658333333333333	2.3916666666666666	2.2416666666666667	2.05	3.1333333333333333	3.5833333333333335	4.233333333333333	5.225	4.725	4.35	4.158333333333333	3.4916666666666667	3.408333333333333	4.791666666666667	9.075	10.15	9.316666666666666	8.5	6.633333333333333	5.375	5.075	4.641666666666667	4.1	3.7583333333333333	0.0
NCRAND1URN	Randolph County, NC	37151															3.066666666666667	4.691666666666666	4.316666666666666	3.033333333333333	2.8666666666666667	2.85	3.3916666666666666	2.658333333333333	2.775	2.675	3.375	5.441666666666666	6.375	6.158333333333333	5.033333333333333	4.766666666666667	4.608333333333333	4.683333333333334	6.316666666666666	11.225	11.983333333333333	10.941666666666666	9.941666666666666	8.625	6.558333333333334	5.708333333333333	4.916666666666667	4.325	3.7333333333333334	0.0
NCRICH3URN	Richmond County, NC	37153															5.8	9.275	8.891666666666667	8.691666666666666	9.791666666666666	9.491666666666667	11.266666666666667	8.991666666666667	8.458333333333334	6.408333333333333	5.266666666666667	8.208333333333334	10.55	9.733333333333333	7.983333333333333	7.683333333333334	7.541666666666667	7.433333333333334	9.175	13.958333333333334	14.866666666666667	14.6	13.383333333333333	11.733333333333333	8.958333333333334	7.908333333333333	6.925	5.966666666666667	5.458333333333333	0.0
NCROBE7URN	Robeson County, NC	37155															7.575	9.033333333333333	10.35	8.183333333333334	7.6	8.591666666666667	9.3	7.908333333333333	7.591666666666667	8.083333333333334	6.625	9.658333333333333	9.708333333333334	8.466666666666667	7.125	6.8	6.175	6.158333333333333	7.891666666666667	11.908333333333333	13.691666666666666	14.233333333333333	13.25	11.858333333333333	9.475	8.466666666666667	7.908333333333333	6.458333333333333	5.883333333333333	0.0
NCROCK0URN	Rockingham County, NC	37157															5.225	7.65	7.566666666666666	5.766666666666667	5.841666666666667	4.583333333333333	4.658333333333333	5.408333333333333	5.3	4.833333333333333	4.75	6.825	7.975	8.791666666666666	7.3	6.608333333333333	5.908333333333333	6.166666666666667	7.441666666666666	12.641666666666667	13.225	12.275	11.25	9.658333333333333	7.491666666666667	6.6	5.65	5.158333333333333	4.516666666666667	0.0
NCROWA5URN	Rowan County, NC	37159															3.8833333333333333	5.466666666666667	5.475	4.058333333333334	3.2333333333333334	3.6083333333333334	3.575	3.066666666666667	2.75	3.025	4.408333333333333	6.475	6.358333333333333	7.516666666666667	7.225	5.383333333333333	4.966666666666667	6.016666666666667	6.75	12.741666666666667	14.058333333333334	12.45	10.875	9.283333333333333	7.066666666666666	6.075	5.558333333333334	4.658333333333333	3.9166666666666665	0.0
NCRUTH5URN	Rutherford County, NC	37161															5.208333333333333	7.358333333333333	6.3	5.658333333333333	4.475	5.708333333333333	6.341666666666667	5.891666666666667	4.933333333333334	7.141666666666667	5.758333333333333	7.45	9.358333333333333	8.491666666666667	8.991666666666667	8.625	7.75	6.416666666666667	7.95	16.291666666666668	16.716666666666665	14.558333333333334	13.2	11.158333333333333	8.558333333333334	7.75	6.7	6.016666666666667	5.091666666666667	0.0
NCSAMP3URN	Sampson County, NC	37163															4.583333333333333	7.425	6.766666666666667	7.025	5.508333333333333	5.716666666666667	6.266666666666667	5.291666666666667	5.125	4.658333333333333	3.466666666666667	6.091666666666667	6.8	5.725	4.833333333333333	4.858333333333333	4.55	3.9583333333333335	5.325	8.766666666666667	9.666666666666666	9.75	9.316666666666666	8.083333333333334	6.483333333333333	5.925	5.458333333333333	4.716666666666667	4.0	0.0
NCSCOT5URN	Scotland County, NC	37165															8.466666666666667	10.6	10.958333333333334	9.041666666666666	7.7	7.008333333333333	6.975	7.25	8.233333333333333	6.316666666666666	6.308333333333334	9.258333333333333	9.808333333333334	11.325	10.666666666666666	9.708333333333334	8.841666666666667	9.983333333333333	10.883333333333333	16.825	17.625	18.033333333333335	17.15	15.066666666666666	11.95	10.6	9.133333333333333	7.608333333333333	7.358333333333333	0.0
NCSTAN7URN	Stanly County, NC	37167															4.675	6.708333333333333	6.2	5.15	6.183333333333334	5.8	6.225	4.85	3.408333333333333	3.558333333333333	3.825	7.058333333333334	7.183333333333334	7.183333333333334	6.175	5.375	5.083333333333333	4.858333333333333	6.475	12.033333333333333	13.183333333333334	11.75	9.941666666666666	8.158333333333333	6.058333333333334	5.308333333333334	4.641666666666667	4.091666666666667	3.566666666666667	0.0
NCSTOK9URN	Stokes County, NC	37169															4.208333333333333	4.708333333333333	4.175	3.3	3.0083333333333333	2.783333333333333	2.55	2.175	2.2666666666666666	2.283333333333333	3.441666666666667	5.25	6.041666666666667	6.016666666666667	5.25	5.008333333333333	4.308333333333334	4.366666666666667	5.8	10.591666666666667	11.391666666666667	10.4	9.3	7.85	6.075	5.433333333333334	4.783333333333333	4.191666666666666	3.6416666666666666	0.0
NCSURR0URN	Surry County, NC	37171															4.541666666666667	6.3	5.841666666666667	4.125	4.025	4.825	4.791666666666667	3.558333333333333	3.7	3.658333333333333	3.9916666666666667	6.166666666666667	7.808333333333334	7.55	5.991666666666667	5.858333333333333	5.116666666666667	5.333333333333333	7.725	12.45	12.0	10.808333333333334	9.633333333333333	8.333333333333334	6.15	5.416666666666667	4.791666666666667	4.141666666666667	3.525	0.0
NCSWAI3URN	Swain County, NC	37173															12.8	15.291666666666666	18.033333333333335	15.741666666666667	15.616666666666667	17.025	18.1	17.216666666666665	13.033333333333333	11.208333333333334	8.766666666666667	7.933333333333334	8.575	7.95	7.241666666666667	6.95	5.641666666666667	6.325	7.8	11.966666666666667	14.8	15.7	14.791666666666666	12.4	9.083333333333334	7.741666666666667	6.125	5.033333333333333	4.333333333333333	0.0
NCTRAN5URN	Transylvania County, NC	37175															3.566666666666667	5.0	5.45	4.866666666666667	4.541666666666667	4.116666666666667	3.1	2.125	2.3583333333333334	1.8333333333333333	3.2083333333333335	5.008333333333333	7.291666666666667	8.741666666666667	6.933333333333334	5.3	4.208333333333333	3.691666666666667	5.108333333333333	9.3	9.791666666666666	9.425	8.7	7.408333333333333	5.875	5.433333333333334	4.875	4.275	3.7666666666666666	0.0
NCTYRR7URN	Tyrrell County, NC	37177															10.541666666666666	11.808333333333334	14.866666666666667	12.666666666666666	9.041666666666666	10.675	9.875	9.208333333333334	8.641666666666667	8.783333333333333	7.375	8.1	8.55	8.9	6.833333333333333	7.383333333333333	5.75	5.691666666666666	7.091666666666667	10.866666666666667	15.075	15.225	14.025	13.225	10.225	9.625	8.625	7.758333333333333	6.425	0.0
NCUNIO5URN	Union County, NC	37179															2.8	5.033333333333333	5.366666666666667	4.158333333333333	3.283333333333333	2.6083333333333334	2.4583333333333335	2.441666666666667	2.275	1.9916666666666667	2.725	4.033333333333333	5.275	5.158333333333333	4.758333333333333	4.475	3.941666666666667	3.9583333333333335	5.458333333333333	10.008333333333333	10.033333333333333	9.125	7.841666666666667	6.575	5.241666666666667	4.841666666666667	4.416666666666667	3.975	3.408333333333333	0.0
NCVANC1URN	Vance County, NC	37181															8.1	9.641666666666667	9.491666666666667	8.691666666666666	8.841666666666667	8.275	7.975	6.766666666666667	6.916666666666667	6.983333333333333	6.691666666666666	9.008333333333333	10.008333333333333	10.65	9.625	8.591666666666667	7.475	6.641666666666667	8.791666666666666	13.675	14.125	14.9	13.516666666666667	11.483333333333333	9.341666666666667	8.558333333333334	7.15	6.15	5.75	0.0
NCWAKE3URN	Wake County, NC	37183															2.5083333333333333	3.1416666666666666	3.466666666666667	3.1083333333333334	2.6	2.325	2.0416666666666665	1.7166666666666668	1.55	1.3833333333333333	2.3833333333333333	3.941666666666667	5.658333333333333	5.266666666666667	4.325	4.1	3.6416666666666666	3.4833333333333334	4.566666666666666	8.25	8.291666666666666	7.85	7.125	6.016666666666667	4.933333333333334	4.708333333333333	4.283333333333333	3.875	3.341666666666667	0.0
NCWARR5URN	Warren County, NC	37185															6.983333333333333	11.758333333333333	9.916666666666666	8.1	7.675	8.458333333333334	10.016666666666667	6.008333333333333	6.925	6.208333333333333	5.958333333333333	8.483333333333333	9.025	8.233333333333333	7.275	7.05	6.341666666666667	6.208333333333333	8.341666666666667	13.133333333333333	13.716666666666667	13.958333333333334	12.458333333333334	10.95	8.891666666666667	8.283333333333333	7.316666666666666	6.766666666666667	5.933333333333334	0.0
NCWASH7URN	Washington County, NC	37187															4.183333333333334	6.208333333333333	8.141666666666667	8.691666666666666	7.533333333333333	10.341666666666667	7.308333333333334	6.116666666666667	7.425	5.991666666666667	5.3	7.016666666666667	7.966666666666667	7.983333333333333	6.9	6.641666666666667	6.641666666666667	6.441666666666666	7.608333333333333	11.766666666666667	14.283333333333333	16.883333333333333	15.35	12.458333333333334	9.65	8.666666666666666	7.416666666666667	6.541666666666667	5.933333333333334	0.0
NCWATA9URN	Watauga County, NC	37189															4.441666666666666	4.35	3.558333333333333	2.875	2.308333333333333	3.25	2.841666666666667	2.191666666666667	1.8583333333333334	1.4	2.85	3.591666666666667	4.508333333333333	4.358333333333333	4.066666666666666	3.975	3.7083333333333335	3.375	4.7	7.941666666666666	7.85	7.875	7.391666666666667	6.383333333333333	5.191666666666666	4.841666666666667	4.491666666666667	4.016666666666667	3.475	0.0
NCWAYN1URN	Wayne County, NC	37191															4.575	7.066666666666666	7.05	5.408333333333333	5.216666666666667	5.05	4.816666666666666	4.191666666666666	4.366666666666667	4.1	3.9166666666666665	5.591666666666667	6.358333333333333	6.083333333333333	5.266666666666667	5.241666666666667	4.683333333333334	4.491666666666667	5.7	8.75	9.15	9.033333333333333	8.466666666666667	7.766666666666667	6.408333333333333	6.066666666666666	5.841666666666667	4.975	4.316666666666666	0.0
NCWILK5URN	Wilkes County, NC	37193															3.8333333333333335	5.541666666666667	4.991666666666667	3.4916666666666667	3.8	4.716666666666667	5.408333333333333	3.5416666666666665	2.6333333333333333	2.5833333333333335	3.525	5.975	8.366666666666667	7.283333333333333	6.025	5.658333333333333	5.383333333333333	5.408333333333333	7.458333333333333	12.7	13.433333333333334	11.766666666666667	10.391666666666667	8.933333333333334	6.616666666666667	5.658333333333333	4.8	4.216666666666667	3.725	0.0
NCWILS0URN	Wilson County, NC	37195															7.925	10.525	10.608333333333333	10.391666666666667	9.033333333333333	8.725	8.8	8.0	6.933333333333334	7.525	5.516666666666667	7.291666666666667	7.641666666666667	8.083333333333334	8.083333333333334	7.958333333333333	7.108333333333333	6.258333333333333	7.666666666666667	12.633333333333333	13.9	13.916666666666666	12.991666666666667	11.733333333333333	9.5	9.491666666666667	8.15	7.158333333333333	6.141666666666667	0.0
NCYADK7URN	Yadkin County, NC	37197															4.5	4.708333333333333	4.533333333333333	3.4916666666666667	2.933333333333333	3.8916666666666666	2.966666666666667	2.8583333333333334	2.5416666666666665	2.6166666666666667	3.525	5.125	5.883333333333333	6.083333333333333	5.191666666666666	4.625	4.258333333333333	4.258333333333333	5.583333333333333	10.375	10.966666666666667	10.3	9.175	7.716666666666667	5.666666666666667	5.016666666666667	4.383333333333333	3.908333333333333	3.375	0.0
NCYANC9URN	Yancey County, NC	37199															7.716666666666667	8.616666666666667	9.491666666666667	7.758333333333333	7.433333333333334	5.833333333333333	5.983333333333333	5.133333333333333	5.908333333333333	4.925	3.625	9.683333333333334	9.283333333333333	6.975	6.466666666666667	7.175	5.591666666666667	5.775	7.566666666666666	11.925	11.875	11.341666666666667	10.7	9.5	6.766666666666667	5.891666666666667	5.166666666666667	4.541666666666667	3.575	0.0
