,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
33,37065,"Edgecombe, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,67884,90781,89919,73603,75388,83209,85843,86467,87883,78452,77211,77341,81043,87248,89161,87382,90704,97939
34,37067,"Forsyth, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,760367,766451,792781,799377,813510,841950,842831,845743,811264,877406,797268,784317,791864,811517,857111,901437,921456,947340
35,37069,"Franklin, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,29738,30627,27117,33479,33891,32001,33577,33781,30947,32136,35620,40656,39859,41866,41563,41946,43910,47073
36,37071,"Gaston, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,233712,236471,242394,254617,264217,274800,290699,284167,269960,272576,278191,291140,293394,310158,328270,337639,345626,357283
37,37073,"Gates, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,3637,3883,4116,4444,4268,4719,4037,4411,4237,4530,4579,5576,4427,4666,4794,5018,4663,4806
38,37075,"Graham, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,4649,4770,5031,4914,4716,4922,5292,5229,4669,4815,4884,4879,5129,5832,5378,6107,6655,7100
39,37077,"Granville, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,39416,42732,41922,41268,44199,46344,48349,51261,49706,49571,49300,43299,43777,44988,49302,52984,54902,58020
40,37079,"Greene, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,8433,7238,8351,8039,6998,6696,6784,7120,7631,7713,7084,7779,7740,9364,9459,9036,9436,9492
41,37081,"Guilford, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,1002849,1018284,1015824,972642,1046265,1121652,1146508,1034577,973626,959404,951276,1049752,1054884,1086874,1121201,1148470,1162242,1187288
42,37083,"Halifax, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,65531,67080,69139,69287,66843,71737,72306,65753,65139,71283,72719,70659,70278,73046,72504,72010,73682,75068
43,37085,"Harnett, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,56563,61702,65995,71976,77517,80847,86994,90210,88051,112782,120409,133710,131473,135074,137072,147046,153183,160687
44,37087,"Haywood, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,73062,74833,78496,85998,91109,95244,91216,85976,83294,94064,85446,85639,93771,98164,103345,104689,110035,115449
45,37089,"Henderson, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,151484,154470,160464,166420,166899,176333,179619,175852,157414,167376,160067,166261,163233,176123,186237,194780,205583,224915
46,37091,"Hertford, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,26271,26044,26423,27269,28734,29746,30673,29649,29143,31189,28322,27083,31439,33409,33472,32243,43540,44821
47,37093,"Hoke, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,7807,7643,8163,8449,8810,9525,10934,11153,12580,14967,17569,18454,19853,20426,20869,21809,21878,20978
48,37095,"Hyde, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,4223,4475,5021,5094,4352,3461,4348,4144,4658,4435,5175,4683,4793,4835,5573,7083,7292,5852
49,37097,"Iredell, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,211425,221820,245530,246444,291695,309576,313484,287194,246428,257676,274572,293131,309610,341282,350190,356911,352797,384344
50,37099,"Jackson, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,39917,43845,47532,52283,52400,55834,59286,53436,46103,44386,44786,45337,49144,50721,52561,55610,57369,62372
51,37101,"Johnston, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,168080,173342,190494,222231,224334,245214,236303,232792,202898,192495,187693,193208,209658,225508,244120,249502,257989,264509
52,37103,"Jones, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,4896,5365,4852,4065,5263,6875,4892,3178,3624,3513,3902,4297,3505,3588,3311,3547,3612,5178
53,37105,"Lee, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,92134,79645,81483,82855,86976,84208,92608,93730,90949,88428,85033,90137,94394,95898,102807,104902,110485,113834
54,37107,"Lenoir, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,91302,94028,97446,100866,99190,96617,100684,95563,85882,91932,91236,82341,85996,87305,85477,88697,86842,91181
55,37109,"Lincoln, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,65777,66481,65307,61587,64901,73881,79163,88252,85238,82464,84442,90852,89556,94047,99216,102945,105407,108641
56,37111,"McDowell, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,41390,45535,49326,51324,55277,56415,59157,57215,55703,51512,52344,53638,56739,57362,58190,60538,64953,68703
57,37113,"Macon, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,51663,54387,57944,60599,61477,64264,62262,56070,50583,49627,53638,54614,54748,58109,60511,67228,70528,74719
58,37115,"Madison, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,9197,8889,9580,13263,12057,13712,11492,10155,10383,10460,10800,10723,11318,12215,13873,12719,13577,14764
59,37117,"Martin, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,27750,29736,29960,28296,28093,29878,30202,33884,31945,29351,28166,28725,29850,31717,31386,33196,32505,33522
60,37119,"Mecklenburg, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,2084405,2068124,2095208,2229487,2177453,2270648,2313165,2267557,2092893,2248897,2220668,2354838,2611471,2801626,2847918,2984257,3048565,3143179
61,37121,"Mitchell, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,18063,18032,17943,18441,20124,21025,21211,19670,19046,19956,21096,21431,20936,21630,20645,21045,21501,20598
62,37123,"Montgomery, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,25794,22744,22965,23235,23964,25488,24832,27437,27395,28860,25159,26615,28344,31917,33540,34408,37713,39894
63,37125,"Moore, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,110134,110374,124870,125790,129582,131838,131599,123439,113213,116615,118995,126619,131993,138819,146575,162659,153668,156973
64,37127,"Nash, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,154625,158946,167460,160085,160327,167355,174915,175417,166703,173923,166927,165842,161136,173533,181015,176288,165456,166926
65,37129,"New Hanover, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,324739,347581,387687,451286,479698,528205,545997,518151,437529,431072,438832,476071,495442,525307,553882,566384,574961,606828
66,37131,"Northampton, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,10137,10036,20208,33579,42473,45008,43111,40558,37341,36846,35730,37559,39722,40853,7836,8041,8251,8848
67,37133,"Onslow, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,161131,168072,175798,181149,194443,207053,214011,220231,218137,233827,232802,239549,242163,258199,271676,276694,285865,286682
68,37135,"Orange, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,203705,216538,217257,219616,225571,230861,234423,232468,216014,209264,211304,216740,238055,254936,260675,259450,256602,270620
69,37137,"Pamlico, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,9248,9820,10656,10782,11457,12106,13191,12393,12092,13658,12659,11847,13267,16686,17693,17971,18395,18659
70,37139,"Pasquotank, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,64514,69211,72393,76663,78016,81145,81417,77918,73543,74921,72238,72807,75627,78370,81540,83183,82898,86880
71,37141,"Pender, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,27380,28585,32444,35496,40417,43179,41236,40935,37795,38416,36198,36666,38038,42307,47886,50002,51601,53611
72,37143,"Perquimans, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,4414,5137,5184,5883,5846,7104,6489,5912,4966,4690,4056,5194,5446,5328,5333,5129,4952,4983
73,37145,"Person, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,40018,41283,42907,43922,44756,46322,46619,45257,42580,45161,45406,45131,42178,43549,44151,46962,46749,47875
74,37147,"Pitt, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,194164,203894,219213,228768,248179,272000,282798,289515,278315,301688,297583,310188,319863,336408,324933,316034,318554,336510
75,37149,"Polk, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,13948,14801,15633,14204,14773,15036,16742,14433,11838,13181,12614,12862,13077,13664,14892,13604,13342,13499
76,37151,"Randolph, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,134304,141639,146553,152743,152055,153211,148838,141227,136638,142075,142890,137985,140131,142866,151344,153408,152987,153638
77,37153,"Richmond, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,58500,58601,58370,53897,57657,60522,60492,64433,65335,70933,68805,68673,67460,67445,67497,65974,65689,65229
78,37155,"Robeson, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,120407,121226,125707,128811,134382,137193,140859,134920,133790,143534,146170,145484,146191,155641,160254,159601,150501,148083
79,37157,"Rockingham, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,92043,92659,93210,96781,97320,96788,97073,99134,101653,99862,98291,99418,103262,114987,116718,122131,123214,125320
80,37159,"Rowan, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,140852,158453,157058,148105,154711,163763,173861,165507,138445,141975,133488,171093,175136,185060,189434,172628,177637,190251
81,37161,"Rutherford, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,85694,89046,91346,91031,95963,97057,86447,74026,71105,71809,77894,79549,78660,79968,84218,85003,84495,87550
82,37163,"Sampson, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,63221,64973,65895,69372,73965,74140,69725,63097,64116,66621,64854,65230,65641,67587,71833,75463,77609,78619
83,37165,"Scotland, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,45078,44007,46133,48630,49697,50485,50833,53371,54312,58189,52308,51023,50933,53204,52609,53107,52863,54854
84,37167,"Stanly, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,65382,63065,63549,72307,83903,84892,87376,82393,79316,74481,75754,81168,82736,84685,90260,98118,105907,109201
85,37169,"Stokes, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,29834,29665,29319,27610,24506,26451,28093,31999,32820,32450,27717,28188,27921,28655,28042,29160,37655,40369
86,37171,"Surry, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,114672,115179,121525,118127,115408,117859,118747,116502,115723,119730,122185,123176,125687,128393,137905,143382,143030,147737
87,37173,"Swain, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,19820,18904,14581,14862,15877,18108,18874,18467,19013,20294,22063,19471,17227,18210,18963,18091,18480,18975
88,37175,"Transylvania, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,28734,30014,33566,35961,39665,41397,46721,45071,40738,38992,37263,40033,40810,41230,42923,43421,44302,44925
89,37177,"Tyrrell, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,3960,3920,3790,3023,3057,3478,3454,3488,3152,2999,3162,3625,3870,3956,3744,3945,3900,3794
90,37179,"Union, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,140890,141615,151028,156889,148263,163552,192483,193081,187661,190363,217011,239475,248500,263391,287352,297739,311888,320174
91,37181,"Vance, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,101107,102841,101260,81811,77816,75722,74902,74469,71403,74099,71596,75201,75791,78854,79442,77935,75742,75161
92,37183,"Wake, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,1559078,1530764,1533487,1572670,1622824,1711125,1779817,1822228,1767235,1712632,1772678,1893838,2013738,2178024,2309213,2424260,2530390,2624444
93,37185,"Warren, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,8212,8393,8806,7534,7466,7545,7471,7693,7567,8498,7630,7895,8570,8344,10393,10756,10391,11141
94,37187,"Washington, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,9684,9757,10093,10221,10769,11234,11125,10329,10876,11014,9496,10379,10818,10986,10306,10354,10679,10901
95,37189,"Watauga, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,89058,90583,93689,99903,107408,116601,118499,113077,105186,101201,97085,95986,95373,99724,105821,113448,122551,123546
96,37191,"Wayne, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,150992,151457,144903,165531,159317,167513,174087,155752,147813,152766,161295,168357,168560,175648,185957,192379,195835,198541
97,37193,"Wilkes, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,100365,99380,84002,84503,84536,87927,88320,85425,81870,82053,87514,83823,84529,85727,84638,94585,93387,95280
98,37195,"Wilson, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,105224,109804,113346,117948,110283,115405,125144,127470,125998,142765,153022,155294,153310,162120,160128,153186,149234,153045
99,37197,"Yadkin, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,22998,24348,26383,28952,29521,33908,30990,31740,30891,31198,28686,28715,28506,29651,30029,28500,28736,30655
100,37199,"Yancey, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,15996,15990,15488,15433,14493,15155,15004,16340,13993,13863,13479,15575,17052,17884,18196,19138,19998,21073
