,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
64,37127,"Nash, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,4276,4341,4612,4764,7131,7029,6779,7084,7572,10619,14645,14296,14781,16197,14804,14739,15116,16041
65,37129,"New Hanover, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,57641,65108,68867,73856,75597,75374,78915,81619,87828,94769,91223,88810,89866,92291,97327,100294,105921,113989
66,37131,"Northampton, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,2399,2751,2768,2609,2714,2752,2937,3142,3130,3432,2715,2723,2556,2646,2895,2925,3064,3118
67,37133,"Onslow, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,219139,224019,243899,251449,263065,274963,297062,322136,376746,423716,457273,468975,476601,489785,496959,502001,508520,512319
68,37135,"Orange, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,22501,22008,22735,24367,22814,18523,19728,19100,19254,20366,19560,19098,18266,18503,25149,26262,27462,29326
69,37137,"Pamlico, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,1332,1404,1372,1534,1613,1758,1793,1687,1861,1978,1776,1756,1721,1664,1950,1946,2061,2096
70,37139,"Pasquotank, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,38177,39237,42231,46177,48560,51783,53323,54450,56810,59131,61448,61042,61141,63100,64194,66108,67931,73937
71,37141,"Pender, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,3942,4077,4459,4990,5278,5521,5884,5980,6002,6698,6533,6788,6565,6626,7577,7717,8142,8353
72,37143,"Perquimans, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,1617,1697,1733,1901,1864,1954,2073,2013,2115,2079,1881,1908,2144,2072,2613,2711,2830,2803
73,37145,"Person, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,3266,3609,3584,3937,4019,3813,3795,3793,3853,4129,3739,3810,3812,3908,4286,4458,4680,4838
74,37147,"Pitt, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,22873,23463,20966,23594,24828,27552,28642,30433,35340,44584,40888,40884,41991,55796,65505,70226,74107,77511
75,37149,"Polk, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,2257,2309,2207,2374,2474,2596,2635,2543,2661,3064,2620,2631,2846,2999,3306,3469,3644,3819
76,37151,"Randolph, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,11356,11688,12191,12867,14398,15193,15798,16033,16880,19530,17065,16581,15653,15615,16485,16831,17174,18067
77,37153,"Richmond, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,6652,6765,7102,7770,6515,6245,6216,6102,6285,6795,6393,5947,6092,6302,8730,8941,9256,9695
78,37155,"Robeson, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,13916,14331,14771,16400,17946,18202,19549,19525,19649,21686,20462,20192,20855,21938,23506,24004,26454,28268
79,37157,"Rockingham, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,9924,10223,10341,10863,11065,11214,11831,11622,11539,11931,11105,10982,11225,11304,11895,11949,12034,12898
80,37159,"Rowan, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,116515,120700,128798,139850,168066,188964,202372,226801,232336,208445,203411,208859,226385,244111,262089,280851,292598,303454
81,37161,"Rutherford, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,6063,6201,6273,6690,6641,6790,7373,7341,7664,7891,7164,7175,7382,7694,8426,8619,9040,9458
82,37163,"Sampson, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,7032,7196,7598,7903,8257,8382,8790,9001,8774,9070,8218,8381,8747,8675,8748,9105,9197,10179
83,37165,"Scotland, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,2924,3000,3047,3259,3265,3373,3372,3516,3622,3618,3208,3151,3108,3236,3568,3527,3604,3873
84,37167,"Stanly, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,7629,8176,8745,9824,10386,10444,10770,10943,11004,11562,10088,10540,10753,11354,11881,12022,12817,13264
85,37169,"Stokes, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,3726,3871,3866,4214,4315,4252,4662,4594,4752,4767,4461,4384,4282,4329,4718,5037,5357,5298
86,37171,"Surry, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,8930,9260,9641,10164,10398,10281,10695,10943,11118,11653,11353,11274,11600,12071,12815,12936,13524,14160
87,37173,"Swain, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,17160,16160,15384,14262,14779,14335,14214,12758,12944,14753,15129,15603,14202,14400,12037,12029,12510,11855
88,37175,"Transylvania, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,7844,8283,8480,8729,9114,9214,9180,9034,9407,10702,10679,10900,10198,10000,10424,10438,10773,11735
89,37177,"Tyrrell, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,517,762,881,997,1549,1435,1718,2036,1912,1815,1718,1756,1701,1482,1700,1840,1844,1823
90,37179,"Union, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,11885,12572,13320,14523,15864,16399,17780,18245,18425,20214,19518,19730,19804,20685,22153,23477,25035,26156
91,37181,"Vance, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,5815,6033,6182,6487,6730,6784,6900,7024,7182,7542,6746,6398,6568,6892,7411,7716,7867,7989
92,37183,"Wake, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,298978,319720,342988,372660,386935,403322,444502,463550,464721,496815,509530,503969,503293,523840,557567,578007,605540,640611
93,37185,"Warren, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,1714,1750,1823,1881,1971,1951,2487,2244,2237,2786,2254,2045,2000,2020,2172,2109,2136,2311
94,37187,"Washington, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,2619,2385,2363,2605,1816,1724,1791,1891,1867,1976,1902,1916,1894,1993,2040,2046,2099,2244
95,37189,"Watauga, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,5482,5550,5837,6594,6701,6835,6772,6958,6971,8761,7202,6813,7115,7383,8130,8437,8438,8861
96,37191,"Wayne, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,60934,60810,66702,72677,76738,75968,80143,79201,79064,85192,85214,87341,87265,89611,92749,94425,98122,97942
97,37193,"Wilkes, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,9981,10399,10579,11338,11662,11901,12340,12594,13324,13804,13163,13302,13363,13756,14446,14838,15173,16003
98,37195,"Wilson, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,12468,12750,13018,14289,14935,15068,15177,14914,14948,15528,14943,14461,13617,10347,11184,11277,11641,12309
99,37197,"Yadkin, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,3715,3720,3738,4002,4015,4041,4095,4236,4342,4558,4258,4348,4394,4510,4932,5158,5505,5838
100,37199,"Yancey, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,2992,3157,3277,3386,3365,3464,3182,3009,3041,3715,3545,3446,2180,2227,3371,3270,3197,3318
