RegionName	RegionID	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	2008-01	2008-02	2008-03	2008-04	2008-05	2008-06	2008-07	2008-08	2008-09	2008-10	2008-11	2008-12	2009-01	2009-02	2009-03	2009-04	2009-05	2009-06	2009-07	2009-08	2009-09	2009-10	2009-11	2009-12	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08	2019-09	2019-10	2019-11
Craven County	962	NC	New Bern	37	049	545	162578.0	162483.0	162208.666666667	161106.0	160732.666666667	160195.0	160027.333333333	159012.333333333	158075.0	157508.666666667	156986.0	156614.333333333	156241.666666667	155583.666666667	154978.666666667	154051.666666667	153569.666666667	153196.666666667	152881.0	152275.0	151374.666666667	150579.333333333	149886.0	149304.333333333	148778.666666667	148308.333333333	147919.0	147814.333333333	147642.0	147673.666666667	147344.333333333	147057.0	146643.0	146391.0	145986.0	145409.666666667	144582.333333333	143879.333333333	143191.0	142619.666666667	142129.0	141853.0	141577.666666667	141359.0	141157.333333333	140976.666666667	140706.333333333	140276.333333333	139994.333333333	139783.333333333	139611.333333333	139618.0	139573.333333333	139670.333333333	139492.666666667	139438.333333333	139244.333333333	139302.0	139397.333333333	139620.666666667	139724.333333333	139733.333333333	139745.666666667	139896.0	140004.666666667	140117.0	140031.333333333	140070.666666667	139988.333333333	140151.0	140354.0	140760.333333333	141006.666666667	141142.0	140842.0	140156.0	138652.666666667	137146.0	136555.666666667	136023.333333333	136162.333333333	135306.333333333	135472.333333333	135508.0	136100.333333333	136508.666666667	136651.666666667	136748.333333333	137110.666666667	137205.0	137488.333333333	137795.0	138387.666666667	138621.333333333	138372.666666667	138020.0	137670.333333333	137573.666666667	137806.333333333	138458.333333333	138963.666666667	139358.0	139633.333333333	139957.666666667	140311.0	140504.333333333	140957.666666667	141457.0	142045.0	142389.333333333	142797.0	143156.0	143558.333333333	143861.333333333	143997.333333333	144617.0	145087.333333333	145891.333333333	146008.666666667	146060.0	146104.666666667	146265.333333333	146906.0	147638.333333333	148295.0	148644.0	148922.0	149496.333333333	150233.333333333	151055.666666667	151650.0	152241.666666667	152678.333333333	153686.0	154547.333333333	155633.333333333	156524.333333333	157749.0	158609.333333333	159245.666666667	159436.666666667	159802.0	160369.333333333
Cleveland County	2667	NC	Shelby	37	045	575	97556.0	97507.0	97440.0	97285.3333333333	96963.6666666667	96829.6666666667	96663.0	96643.0	96494.3333333333	96339.3333333333	96181.6666666667	95908.3333333333	95674.3333333333	95357.6666666667	95092.0	94786.6666666667	94443.0	93897.6666666667	93322.0	92702.0	92200.3333333333	91609.0	91148.0	90649.3333333333	90299.0	89985.6666666667	89826.6666666667	89791.6666666667	89678.0	89534.0	89317.3333333333	89186.0	89150.3333333333	89059.3333333333	88834.6666666667	88433.6666666667	87895.0	87419.6666666667	86943.0	86560.6666666667	86250.3333333333	86044.0	85913.0	85743.0	85608.6666666667	85292.3333333333	85099.0	84792.0	84640.3333333333	84430.0	84288.6666666667	84277.3333333333	84232.3333333333	84222.6666666667	84169.0	84214.6666666667	84280.0	84324.6666666667	84408.0	84463.6666666667	84541.0	84489.6666666667	84516.0	84552.6666666667	84629.0	84597.3333333333	84570.6666666667	84597.6666666667	84633.6666666667	84684.0	84710.3333333333	84851.6666666667	84980.0	85187.3333333333	85393.0	85710.3333333333	85988.6666666667	86255.3333333333	86502.3333333333	86729.0	86978.0	87122.3333333333	87325.3333333333	87519.3333333333	87809.6666666667	88102.6666666667	88372.3333333333	88660.6666666667	88910.6666666667	89174.0	89414.0	89634.0	89879.0	90087.0	90246.0	90384.0	90617.0	90984.0	91371.6666666667	91748.0	92114.6666666667	92436.0	92488.3333333333	92489.3333333333	92544.3333333333	92820.6666666667	93052.6666666667	93290.6666666667	93553.6666666667	93951.0	94324.0	94758.3333333333	95066.6666666667	95274.3333333333	95387.6666666667	95604.0	95976.3333333333	96371.6666666667	96833.3333333333	97283.0	97864.6666666667	98547.6666666667	99266.6666666667	99584.0	99901.3333333333	100384.0	101043.0	101034.66666666699	101078.0	101617.0	102558.33333333301	103579.33333333301	104266.33333333301	104883.33333333301	105184.0	105386.0	106035.33333333301	106597.66666666699	107452.0	108506.33333333301	108865.66666666699	108853.33333333301	108080.66666666699
Rockingham County	3012	NC	Greensboro-High Point	37	157	595	90708.0	90316.0	90195.6666666667	89861.3333333333	89748.3333333333	89599.3333333333	89494.3333333333	89274.0	89060.0	88877.6666666667	88839.0	88755.0	88614.6666666667	88347.0	88070.3333333333	87662.3333333333	87161.0	86566.3333333333	86023.3333333333	85413.6666666667	84830.3333333333	84302.6666666667	83960.6666666667	83624.3333333333	83322.6666666667	83021.3333333333	82791.0	82620.0	82487.3333333333	82412.3333333333	82264.6666666667	82077.6666666667	81868.6666666667	81670.3333333333	81452.6666666667	81116.3333333333	80684.6666666667	80304.0	79990.6666666667	79648.3333333333	79376.3333333333	79155.6666666667	79063.0	78961.6666666667	78865.3333333333	78581.3333333333	78324.3333333333	77996.6666666667	77902.6666666667	77772.6666666667	77716.6666666667	77670.3333333333	77595.3333333333	77519.6666666667	77453.0	77475.3333333333	77508.0	77592.3333333333	77695.0	77808.3333333333	77903.3333333333	77925.3333333333	77940.0	77970.3333333333	77988.6666666667	78020.0	78047.6666666667	78129.0	78191.6666666667	78259.3333333333	78380.6666666667	78560.3333333333	78749.3333333333	78886.6666666667	79036.0	79175.0	79375.3333333333	79577.6666666667	79801.3333333333	80049.3333333333	80315.3333333333	80611.6666666667	80921.0	81236.3333333333	81539.6666666667	81788.6666666667	82023.6666666667	82217.0	82389.6666666667	82510.6666666667	82619.6666666667	82777.6666666667	82951.0	83130.0	83243.3333333333	83401.6666666667	83664.6666666667	83988.3333333333	84260.6666666667	84453.3333333333	84637.3333333333	84764.3333333333	84901.6666666667	85022.3333333333	85258.0	85514.6666666667	85773.6666666667	86021.3333333333	86323.0	86738.6666666667	86966.6666666667	87043.0	87293.6666666667	88133.3333333333	89349.6666666667	90446.0	91151.6666666667	91676.0	92258.0	92839.0	93293.0	93624.6666666667	93925.6666666667	94140.3333333333	94451.3333333333	94688.3333333333	94844.3333333333	95145.6666666667	95512.3333333333	96211.0	96938.0	98025.0	98777.0	99497.0	100263.0	101629.0	102484.66666666699	102987.66666666699	103060.33333333301	103307.66666666699	103883.33333333301	104444.66666666699	104632.66666666699
Burke County	416	NC	Hickory-Lenoir-Morganton	37	023	606																																																																																					105502.0	105673.5	105831.0	106121.66666666699	106396.33333333301	106667.0	106981.66666666699	107304.33333333301	107670.66666666699	108073.66666666699	108506.33333333301	109486.33333333301	110438.0	111379.33333333301	111853.0	112274.0	112790.33333333301	113231.0	113703.33333333301	114143.33333333301	114576.0	115083.66666666699	115626.0	116009.0	116407.0	116786.66666666699	117342.66666666699	117900.0	118428.66666666699	118954.33333333301	119405.0	119940.66666666699	120562.66666666699	121282.66666666699	122007.66666666699	122577.0	123128.0	123711.33333333301	124403.33333333301	125259.33333333301	125952.66666666699	126738.66666666699	127514.66666666699	128146.66666666699	128703.33333333301	129079.66666666699	129743.66666666699	130130.66666666699	130573.66666666699	130897.33333333301	131550.333333333	132203.666666667	133005.333333333	133810.333333333	134585.333333333	135420.0	136189.333333333	136944.0	137354.666666667
Moore County	649	NC	Pinehurst-Southern Pines	37	125	622	191920.0	191682.5	191688.0	191774.333333333	192640.666666667	193008.666666667	193087.0	192809.666666667	192669.0	192690.333333333	192479.0	193261.666666667	195424.333333333	197387.333333333	198312.666666667	197524.666666667	196448.333333333	195458.666666667	194471.666666667	193554.333333333	192639.666666667	191663.0	191031.333333333	190172.333333333	189425.0	188664.0	188226.0	187996.0	187967.0	188619.333333333	189520.333333333	190421.0	190955.666666667	191136.666666667	190851.0	190141.666666667	189121.666666667	188143.333333333	187229.666666667	186419.0	185843.666666667	185440.333333333	185346.666666667	185419.666666667	185632.333333333	185403.0	185107.333333333	184541.333333333	184344.666666667	184068.666666667	183667.0	183395.333333333	182985.0	182890.333333333	182848.333333333	183044.666666667	183253.666666667	183453.666666667	183896.0	184330.0	184739.0	184788.333333333	184646.333333333	184461.666666667	184268.333333333	184250.333333333	184160.333333333	183785.666666667	183381.333333333	183319.0	183519.333333333	184005.333333333	184134.333333333	184583.0	184821.0	185361.0	185888.666666667	186725.333333333	187542.666666667	188149.666666667	188460.666666667	188848.0	189272.666666667	189694.333333333	189591.666666667	189627.333333333	189526.666666667	189746.333333333	189740.333333333	190079.666666667	190020.666666667	190100.333333333	189820.333333333	190142.666666667	190567.333333333	190901.333333333	191162.0	190924.333333333	191215.333333333	191602.333333333	192222.0	192356.0	192428.333333333	192471.333333333	192956.666666667	193427.666666667	193925.333333333	194367.333333333	194832.0	195676.0	196541.333333333	197533.0	198012.0	198475.0	199199.0	200125.333333333	200951.666666667	201653.666666667	202029.666666667	202208.333333333	201926.0	202686.666666667	204222.0	205868.333333333	207392.0	208303.666666667	209323.333333333	210079.333333333	210999.333333333	211638.333333333	212464.0	213106.333333333	213701.0	214230.0	215098.0	216515.0	217802.333333333	218460.666666667	218855.666666667	219430.333333333	220219.0	221128.333333333	221982.666666667
Caldwell County	2163	NC	Hickory-Lenoir-Morganton	37	027	638	111243.0	111024.0	111034.33333333301	110971.33333333301	111879.0	112651.33333333301	113421.33333333301	113350.0	113303.66666666699	113203.33333333301	113047.66666666699	112836.66666666699	112691.33333333301	112493.0	112273.33333333301	111834.33333333301	111152.0	110377.0	109640.33333333301	109112.66666666699	108581.33333333301	108091.33333333301	107669.66666666699	107287.66666666699	106920.66666666699	106523.33333333301	106217.0	106008.33333333301	105859.66666666699	105717.33333333301	105478.66666666699	105203.33333333301	104945.66666666699	104746.0	104473.66666666699	104028.0	103403.66666666699	102831.0	102335.66666666699	101804.0	101375.0	101011.0	100836.0	100658.33333333301	100584.33333333301	100371.0	100159.66666666699	99841.3333333333	99748.3333333333	99645.0	99632.3333333333	99556.6666666667	99354.3333333333	99181.0	99098.0	99155.0	99164.3333333333	99170.0	99262.3333333333	99432.0	99394.0	99299.0	99118.6666666667	99129.6666666667	99020.6666666667	99198.6666666667	99383.0	99670.0	99720.0	99807.3333333333	100002.0	100227.0	100460.66666666699	100614.66666666699	100796.0	101008.0	101192.66666666699	101339.33333333301	101482.33333333301	101714.0	102003.0	102320.0	102714.66666666699	103094.0	103460.33333333301	103804.66666666699	104115.0	104450.0	104658.33333333301	104849.0	105005.66666666699	105286.66666666699	105560.66666666699	105895.0	106189.0	106551.66666666699	106928.66666666699	107416.0	107940.66666666699	108450.33333333301	108871.33333333301	109206.0	109555.33333333301	109875.66666666699	110277.0	110651.33333333301	111053.0	111496.33333333301	111967.0	112519.0	112955.66666666699	113445.66666666699	113804.66666666699	114170.33333333301	114459.33333333301	114904.33333333301	115438.66666666699	116030.0	116661.33333333301	117368.0	118171.0	119018.66666666699	119811.33333333301	120593.0	121143.33333333301	121721.33333333301	122220.0	122767.33333333301	123302.0	123859.33333333301	124492.66666666699	125140.33333333301	125721.0	126257.33333333301	126818.66666666699	127441.33333333301	128063.33333333301	128626.66666666699	129148.0	129724.33333333301	130285.66666666699	130801.0	130933.0
Wilson County	1495	NC	Wilson	37	195	653	114592.0	114560.0	114558.33333333301	114444.66666666699	114318.0	114084.33333333301	113966.33333333301	113702.33333333301	113436.0	113111.0	112920.0	112831.66666666699	112664.66666666699	112397.66666666699	111933.66666666699	111450.33333333301	110835.33333333301	110274.66666666699	109646.0	109017.66666666699	108226.33333333301	107479.0	106870.0	106379.33333333301	105948.66666666699	105563.66666666699	105315.66666666699	105100.0	104891.66666666699	104797.33333333301	104638.33333333301	104456.0	104227.0	104002.0	103659.33333333301	103159.66666666699	102557.66666666699	102057.33333333301	101543.0	101036.33333333301	100638.66666666699	100389.0	100331.33333333301	100311.33333333301	100516.33333333301	100513.66666666699	100471.33333333301	100101.33333333301	99886.3333333333	99660.0	99516.6666666667	99479.6666666667	99426.0	99394.0	99365.3333333333	99367.6666666667	99335.0	99272.3333333333	99319.6666666667	99394.6666666667	99507.6666666667	99509.0	99531.0	99516.0	99563.0	99698.3333333333	99830.6666666667	99945.0	99934.6666666667	100034.33333333301	100147.33333333301	100348.33333333301	100605.0	100825.33333333301	101017.0	101163.0	101321.0	101572.66666666699	101779.0	102097.0	102305.66666666699	102575.66666666699	102829.33333333301	103095.66666666699	103293.0	103470.0	103634.66666666699	103808.33333333301	103988.66666666699	104215.0	104430.0	104638.0	104842.0	105112.33333333301	105311.66666666699	105546.33333333301	105759.66666666699	106084.33333333301	106493.66666666699	106911.33333333301	107315.0	107286.66666666699	107252.33333333301	107199.66666666699	107464.0	107805.0	108202.66666666699	108674.0	109088.0	109494.66666666699	109844.66666666699	110237.33333333301	110673.0	111091.33333333301	111445.33333333301	111756.0	112069.0	112432.66666666699	112854.33333333301	113436.0	114040.66666666699	114691.33333333301	115292.0	115977.33333333301	116511.66666666699	117032.66666666699	117453.66666666699	117930.66666666699	118433.0	118953.0	119487.66666666699	119948.66666666699	120418.33333333301	120807.66666666699	121271.66666666699	121684.66666666699	122162.66666666699	122588.0	123034.0	123474.66666666699	123817.0	124021.0	123936.33333333301
Surry County	737	NC	Mount Airy	37	171	701	110648.0	110887.5	110897.0	110991.33333333301	111202.66666666699	110942.33333333301	110997.0	110946.0	111514.0	111578.66666666699	111477.66666666699	111232.0	110856.66666666699	110401.33333333301	109558.0	108818.66666666699	107918.0	107163.66666666699	106415.0	105478.33333333301	104455.66666666699	103917.0	103230.33333333301	103217.66666666699	102963.66666666699	103126.0	103190.0	103224.0	103262.66666666699	103234.66666666699	103142.66666666699	103071.0	102934.33333333301	102762.33333333301	102715.33333333301	102349.0	102621.0	102759.0	103103.0	102714.33333333301	102448.33333333301	102280.33333333301	102172.0	102204.0	102434.33333333301	102572.33333333301	102669.66666666699	102371.0	102135.0	101742.66666666699	101496.33333333301	101419.66666666699	101366.66666666699	101411.66666666699	101413.33333333301	101537.66666666699	101457.33333333301	101458.66666666699	101498.33333333301	101766.0	101950.0	101996.0	101995.33333333301	102058.33333333301	102114.66666666699	102141.0	102124.0	102205.66666666699	102294.33333333301	102515.33333333301	102822.33333333301	103147.66666666699	103360.66666666699	103448.66666666699	103546.0	103759.66666666699	104057.33333333301	104490.0	104882.66666666699	105321.0	105680.66666666699	106132.33333333301	106610.0	106988.0	107268.33333333301	107467.33333333301	107883.0	108381.0	108867.33333333301	109281.0	109544.66666666699	109856.66666666699	110141.33333333301	110553.0	111007.66666666699	111455.0	111859.33333333301	112317.0	112750.66666666699	113240.0	113725.0	114250.33333333301	114789.0	114908.66666666699	115117.0	115369.0	115957.0	116460.0	117093.33333333301	117773.66666666699	118493.33333333301	119047.33333333301	119503.66666666699	119952.0	120345.33333333301	120909.33333333301	121469.0	122124.66666666699	122664.33333333301	123229.0	123322.66666666699	123587.66666666699	123843.66666666699	124566.33333333301	125103.0	125717.0	126243.66666666699	126788.66666666699	126968.0	127225.33333333301	127501.0	128000.33333333301	128434.33333333301	128884.33333333301	129490.0	130121.0	130751.33333333301	131363.666666667	132024.0	132683.666666667	133208.333333333	133095.333333333	132743.333333333
Rutherford County	3015	NC	Forest City	37	161	737	107663.0	107592.0	107532.66666666699	107479.33333333301	107534.33333333301	107698.33333333301	107840.0	107831.33333333301	107659.0	107474.0	107380.66666666699	107387.0	107263.66666666699	106946.66666666699	106670.66666666699	106285.0	105981.0	105385.33333333301	104744.66666666699	104084.0	103493.66666666699	103153.33333333301	102831.33333333301	102491.66666666699	102032.33333333301	101597.66666666699	101259.0	101052.33333333301	100832.0	100612.66666666699	100456.33333333301	99921.3333333333	99448.3333333333	98905.0	98689.3333333333	98298.0	97631.3333333333	97011.3333333333	96497.3333333333	96081.0	95715.3333333333	95387.6666666667	95148.3333333333	95654.6666666667	96264.6666666667	96508.6666666667	96029.0	95353.0	95156.3333333333	94959.3333333333	94782.3333333333	94575.0	94300.3333333333	94199.6666666667	94056.3333333333	94017.0	93914.6666666667	93982.0	94137.6666666667	94380.0	94771.6666666667	95071.0	95316.6666666667	95296.3333333333	95340.3333333333	95375.0	95378.0	95275.6666666667	95159.3333333333	95210.6666666667	95453.0	95773.6666666667	96042.6666666667	96216.6666666667	96229.3333333333	96328.6666666667	96398.3333333333	96662.0	96811.3333333333	97011.3333333333	97198.3333333333	97580.0	98011.6666666667	98440.3333333333	98741.6666666667	98982.6666666667	99259.3333333333	99541.0	99788.6666666667	99998.6666666667	100309.33333333301	100619.33333333301	100908.66666666699	101157.0	101428.66666666699	101717.0	101912.0	102218.0	102583.33333333301	102971.66666666699	103424.0	103824.33333333301	104209.33333333301	104386.0	104608.33333333301	104753.0	104985.66666666699	105229.33333333301	105642.66666666699	106106.66666666699	106626.0	107108.0	107525.66666666699	107889.33333333301	108311.0	108715.33333333301	109105.66666666699	109510.0	110051.33333333301	110765.0	111492.0	112305.33333333301	112972.66666666699	113743.66666666699	114303.66666666699	114899.33333333301	115380.0	115887.0	116432.66666666699	116993.33333333301	117468.0	117940.33333333301	118377.66666666699	118910.33333333301	119474.0	120070.0	120740.33333333301	121259.66666666699	121876.33333333301	122386.0	122895.66666666699	123138.0	123195.66666666699
Carteret County	2179	NC	Morehead City	37	031	749	275215.0	275283.5	274607.666666667	273079.666666667	270302.333333333	267578.333333333	265455.0	263947.0	263166.333333333	261956.333333333	261634.333333333	261104.666666667	261368.333333333	261040.333333333	260376.333333333	258999.333333333	257454.333333333	255872.333333333	254534.333333333	253061.0	251725.0	250255.0	249068.666666667	247896.0	247155.0	247283.0	247502.333333333	247551.333333333	246856.666666667	246401.333333333	246156.0	245604.666666667	245192.0	244513.0	243881.0	242703.666666667	241534.333333333	240438.666666667	239352.666666667	237860.666666667	237040.0	236627.666666667	236804.666666667	236561.333333333	236516.666666667	235986.333333333	235484.666666667	234535.666666667	234212.666666667	233852.0	233440.0	232877.666666667	232330.666666667	231899.0	231671.0	231861.0	231910.666666667	231920.333333333	231798.0	231812.333333333	232131.0	231765.0	231707.333333333	231233.333333333	230689.0	230309.333333333	229648.666666667	230065.333333333	229724.333333333	229885.666666667	229449.0	229710.666666667	229661.666666667	230124.0	230244.333333333	230576.0	230582.0	230899.333333333	231178.0	231301.0	231227.666666667	230904.333333333	230696.666666667	230906.666666667	231666.0	232457.666666667	233369.666666667	234149.666666667	235205.333333333	235886.666666667	236515.666666667	236778.0	236940.666666667	237936.666666667	239191.666666667	241039.0	240459.666666667	240082.0	239554.0	240571.333333333	242406.333333333	243715.333333333	244818.0	244516.333333333	243968.666666667	244613.333333333	245311.0	246145.0	245918.666666667	244843.666666667	244383.0	244139.0	245573.333333333	246080.0	246807.666666667	247330.0	248534.333333333	248957.666666667	249302.0	250128.0	252362.333333333	254212.666666667	255056.0	255784.0	256499.666666667	257758.666666667	258507.333333333	259792.0	261423.0	262898.333333333	263467.333333333	262978.666666667	262620.0	263111.333333333	264795.0	267190.666666667	268550.666666667	269949.0	270248.333333333	270885.0	270882.333333333	271010.0	271508.666666667
Chatham County	1609	NC	Durham-Chapel Hill	37	037	774	299758.0	299603.0	299472.333333333	298986.333333333	298305.333333333	297591.333333333	297079.333333333	296548.333333333	296115.0	295789.0	295483.666666667	295067.333333333	294463.666666667	293741.666666667	292780.0	291483.666666667	289847.0	288046.333333333	286217.0	284760.333333333	283356.666666667	282090.333333333	280830.666666667	279626.0	278546.333333333	277507.666666667	276706.0	276179.333333333	275554.666666667	275039.0	274376.333333333	273875.0	273477.0	273082.666666667	272467.0	271450.0	270141.666666667	268896.333333333	267711.333333333	266430.666666667	265461.0	264626.0	264192.333333333	263973.0	264040.666666667	263800.333333333	263321.333333333	262470.666666667	262011.333333333	261614.333333333	261304.333333333	261047.0	260654.0	260485.0	260246.333333333	260487.0	260713.0	261201.333333333	261564.666666667	262023.0	262331.0	262405.0	262383.333333333	262418.333333333	262400.333333333	262441.333333333	262445.333333333	262669.333333333	262889.666666667	263387.333333333	263920.333333333	264621.0	265492.333333333	266976.666666667	268690.666666667	270143.666666667	271083.333333333	271781.333333333	272541.333333333	273519.666666667	274572.666666667	275824.666666667	276869.666666667	277881.666666667	278366.333333333	278262.666666667	278463.666666667	278851.0	280256.333333333	281309.666666667	282511.0	282319.666666667	280530.0	278976.0	278390.333333333	279356.333333333	279998.0	280632.333333333	281914.666666667	282795.333333333	284265.333333333	284926.666666667	286564.0	287673.666666667	289548.0	289635.666666667	289344.333333333	288554.0	288981.666666667	289938.0	291030.333333333	292495.0	294032.0	295221.666666667	296220.666666667	296955.0	297560.0	297769.666666667	297582.666666667	297956.333333333	298477.0	300079.666666667	301247.666666667	302985.666666667	303541.0	303954.666666667	303955.333333333	304602.0	305708.333333333	306602.333333333	307249.666666667	307395.0	307633.0	307731.333333333	306956.666666667	306245.0	306296.0	308225.666666667	309352.333333333	310507.333333333	311794.333333333	314796.0	318949.666666667
Sampson County	2012	NC		37	163	776	97836.0	97760.5	97813.6666666667	97757.3333333333	97899.0	98129.3333333333	98459.6666666667	98147.6666666667	97543.6666666667	96985.6666666667	96987.6666666667	96767.3333333333	96388.0	95725.0	95522.6666666667	95145.3333333333	94359.3333333333	93360.6666666667	92647.6666666667	92086.6666666667	91800.3333333333	91092.0	90577.0	89912.3333333333	89483.0	89134.3333333333	88995.6666666667	88924.6666666667	89310.0	89186.0	89091.6666666667	88770.3333333333	88672.0	88537.3333333333	88202.0	87816.3333333333	87533.3333333333	87257.6666666667	86775.3333333333	86388.3333333333	86025.6666666667	85829.0	85507.6666666667	85444.3333333333	85539.3333333333	85369.0	85326.0	85201.3333333333	85451.0	85576.0	85699.6666666667	85700.0	85655.0	85761.3333333333	86094.6666666667	86634.3333333333	86940.6666666667	87223.0	87247.6666666667	87413.6666666667	87120.0	86813.6666666667	86473.3333333333	86513.3333333333	86526.6666666667	86687.3333333333	86910.0	87073.3333333333	87450.6666666667	87837.3333333333	88066.3333333333	88030.3333333333	88136.6666666667	88404.0	88647.0	88747.0	88921.0	89347.3333333333	89609.6666666667	90010.3333333333	90077.3333333333	90394.6666666667	90718.3333333333	91635.6666666667	91982.0	92409.3333333333	92462.3333333333	92916.6666666667	93170.0	93308.3333333333	93315.0	93516.3333333333	93671.6666666667	94123.0	94541.0	95007.6666666667	95601.6666666667	96209.3333333333	96882.3333333333	97358.3333333333	97831.6666666667	98270.0	98603.6666666667	98902.0	99231.0	99691.6666666667	100157.33333333301	100612.0	101170.66666666699	101885.0	102496.0	102955.66666666699	103397.0	103895.0	104424.66666666699	104920.0	105469.66666666699	106095.33333333301	106745.33333333301	107507.33333333301	108345.33333333301	109120.0	109755.0	110337.0	110821.33333333301	111290.0	111549.0	111831.33333333301	112186.0	112712.66666666699	113329.33333333301	113802.33333333301	114274.0	114668.66666666699	115218.0	115740.0	116315.66666666699	116899.33333333301	117459.0	118033.33333333301	118472.66666666699	118728.0	118643.66666666699
Franklin County	2285	NC	Raleigh	37	069	801	165088.0	164883.0	164866.333333333	164534.0	164488.333333333	164337.666666667	164356.0	164071.0	163941.0	163813.666666667	163645.0	163271.0	162885.666666667	162464.0	161918.0	161082.333333333	160125.0	159191.0	158274.0	157437.0	156428.333333333	155392.333333333	154460.333333333	153631.0	153038.666666667	152415.0	151953.666666667	151469.333333333	151085.0	150792.666666667	150500.0	150215.666666667	149861.0	149543.0	148997.0	148357.666666667	147503.333333333	146782.666666667	145977.333333333	145170.333333333	144544.333333333	144105.0	143868.333333333	143564.666666667	143282.666666667	142863.0	142461.666666667	141946.0	141720.666666667	141422.666666667	141145.666666667	140812.0	140609.0	140514.666666667	140523.333333333	140107.666666667	139678.333333333	139284.666666667	139276.666666667	139367.0	139480.333333333	139589.333333333	139675.333333333	139595.666666667	139577.666666667	139586.333333333	139658.333333333	139835.666666667	139926.0	140076.0	140163.0	140433.0	140742.0	141080.0	141322.0	141635.333333333	142060.333333333	142585.0	143043.666666667	143443.333333333	143763.666666667	144217.666666667	144633.666666667	145089.666666667	145476.0	145906.333333333	146390.0	146789.0	147260.666666667	147702.666666667	148221.333333333	148748.666666667	149106.333333333	149523.0	149815.333333333	150310.666666667	150821.0	151488.666666667	152253.0	152867.0	153574.666666667	154210.666666667	154980.333333333	155640.333333333	156267.333333333	156997.333333333	157649.666666667	158406.666666667	159133.666666667	160092.0	161298.666666667	162752.333333333	164264.0	165477.666666667	166555.0	167464.0	168211.666666667	168903.333333333	169598.0	170639.666666667	171775.333333333	173102.333333333	174398.0	175606.666666667	176644.333333333	177588.666666667	178329.666666667	179968.666666667	182149.666666667	184458.333333333	185782.0	186749.0	187440.333333333	188332.333333333	189041.333333333	190827.0	191666.333333333	192583.333333333	193070.666666667	193788.333333333	194784.333333333	195497.666666667	197484.666666667
Stanly County	1397	NC	Albemarle	37	167	802	129455.0	129351.0	129364.33333333301	129365.33333333301	129421.66666666699	129362.0	129121.0	128863.33333333301	128594.33333333301	128581.0	128504.0	128453.66666666699	128239.0	127903.66666666699	127456.66666666699	126921.33333333301	126356.33333333301	125806.66666666699	125217.33333333301	124641.66666666699	123922.66666666699	123144.33333333301	122505.66666666699	122002.66666666699	121499.0	120937.0	120498.33333333301	120297.66666666699	120226.66666666699	120157.66666666699	120070.33333333301	119714.33333333301	119339.66666666699	118838.0	118367.0	117677.66666666699	117107.0	116668.0	116356.33333333301	115914.33333333301	115480.66666666699	115109.33333333301	114796.33333333301	114547.33333333301	114343.33333333301	113976.66666666699	113663.0	113248.66666666699	113027.0	112787.66666666699	112586.66666666699	112518.33333333301	112366.0	112351.0	112235.33333333301	112309.66666666699	112239.33333333301	112155.66666666699	112099.33333333301	112160.33333333301	112277.0	112266.66666666699	112265.66666666699	112303.66666666699	112351.66666666699	112456.33333333301	112611.33333333301	112631.0	112591.33333333301	112558.0	112777.0	113061.66666666699	113279.66666666699	113432.66666666699	113594.0	113925.66666666699	114322.0	114660.0	114956.33333333301	115295.0	115732.0	116208.0	116677.66666666699	117152.0	117665.66666666699	118150.66666666699	118642.0	119105.33333333301	119566.33333333301	119913.66666666699	120154.0	120396.0	120755.66666666699	121222.66666666699	121709.33333333301	122168.66666666699	122529.66666666699	122933.33333333301	123391.66666666699	123944.0	124536.0	125056.0	125572.66666666699	126080.66666666699	126617.33333333301	127125.0	127577.33333333301	128143.66666666699	128621.33333333301	129197.33333333301	129637.33333333301	130338.33333333301	130983.66666666699	131646.666666667	132143.333333333	132814.666666667	133541.333333333	134434.666666667	135308.333333333	136234.333333333	137084.0	137936.0	138734.0	138806.333333333	138712.0	138695.333333333	139429.0	140089.666666667	140777.666666667	141393.333333333	142103.666666667	142769.333333333	143525.333333333	144247.666666667	144935.333333333	145628.666666667	146340.333333333	147042.333333333	147623.0	148280.333333333	149011.666666667	149703.666666667	149863.666666667
