GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
 37067	Forsyth, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	9922775	10160318	10564523	11321602	11875525	12792885	13336051	13895670	13298948	13862145	13973768	14657816	14546686	15787324	16535730	16764457	17682171	18501670
 37069	Franklin, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1238362	1233624	1271770	1341583	1397570	1488642	1635984	1694143	1684050	1689621	1753525	1858509	1862466	1959426	2065635	2151137	2289641	2448216
 37071	Gaston, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	5109896	5204720	5318994	5537242	5804326	6102268	6418643	6717655	6715257	7146357	6921019	7229042	7357399	7660189	8038474	8273625	8747604	9221142
 37073	Gates, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	237201	237528	254184	277149	303341	326147	344307	354480	364103	369111	370650	376524	372826	372219	383102	390917	407842	417320
 37075	Graham, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	175072	176601	178169	177681	185701	199225	214122	227208	226824	227404	234340	237642	239204	250583	257957	251781	268965	280610
 37077	Granville, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1177116	1185040	1213011	1305156	1373557	1489784	1605835	1730130	1720715	1732818	1799289	1850573	1874450	1935051	2007609	2099824	2188055	2323593
 37079	Greene, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	416541	392465	405051	435968	438649	453964	468836	492777	512288	538908	564401	589416	621037	651011	640676	638899	681713	684341
 37081	Guilford, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	13360397	13451806	13700898	14606952	15467524	16834843	17554944	18135386	17367341	17910989	18649516	19820127	19830534	21087409	22381201	22608249	23439535	24482132
 37083	Halifax, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1202012	1191275	1237904	1337720	1409328	1478179	1523909	1559328	1564212	1595841	1642808	1711095	1667036	1662122	1721740	1738099	1775146	1821331
 37085	Harnett, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	2121947	2155655	2227748	2407484	2593771	2769692	2915738	3147269	3205928	3372754	3494058	3652552	3742197	3937212	4093736	4182682	4371968	4644362
 37087	Haywood, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1332058	1360882	1408356	1482281	1544310	1650576	1764150	1824017	1780768	1844525	1900489	1982455	1955716	2062374	2172192	2269397	2358053	2496793
 37089	Henderson, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	2586879	2583556	2633579	2881360	3093526	3326342	3525904	3629357	3523463	3561752	3673578	3894952	3895711	4128959	4361361	4539246	4766717	5052354
 37091	Hertford, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	492580	506039	509575	537649	566701	579405	611175	627287	636040	649023	640536	681112	688863	701945	732391	734561	761565	773705
 37093	Hoke, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	621057	640075	670658	749912	832166	907801	1015888	1160042	1237003	1298177	1377181	1428320	1441435	1480289	1517477	1540442	1618700	1705806
 37095	Hyde, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	125193	121103	129323	134990	143537	133450	153425	130485	135089	129050	154510	195241	215667	224030	229923	212804	221420	227455
 37097	Iredell, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3736544	3861490	4159882	4470957	4894342	5340374	5623839	5837032	5532987	5723805	6165089	6625667	6807049	7332121	7831169	8133022	8434954	8933331
 37099	Jackson, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	773319	795160	828058	884851	957498	1033805	1089511	1084055	1032004	1051211	1055353	1093655	1100918	1179606	1250330	1311811	1375707	1423021
 37101	Johnston, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3377129	3405814	3580743	3917258	4205166	4602659	4997788	5272491	5293816	5406411	5617578	5865078	5926205	6311211	6709960	7126416	7513061	8091135
 37103	Jones, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	242099	218796	223121	248692	280392	281009	304198	311222	316645	328267	342210	370056	355474	358742	356281	361419	368907	371374
 37105	Lee, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1329925	1364147	1371357	1474038	1563403	1650094	1774423	1839007	1793273	1819357	1944179	2025101	2006186	2070308	2191769	2234831	2318944	2464105
 37107	Lenoir, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1486964	1487730	1521216	1577084	1634224	1677183	1794459	1881035	1880818	1911876	1999040	2101549	2040798	2073910	2115916	2135414	2224186	2290640
 37109	Lincoln, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1573617	1612546	1630491	1842403	1996422	2182379	2356160	2471365	2410578	2459333	2608153	2785924	2906231	3109747	3284114	3407759	3617496	3835937
 37111	McDowell, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	915790	916982	943185	996666	1021544	1058517	1107179	1147801	1154547	1180569	1216761	1246356	1258099	1321160	1382459	1400877	1477800	1550724
 37113	Macon, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	748577	773887	798271	842881	903474	983437	1037038	1058156	1017074	1031474	1060323	1101224	1112145	1174814	1240262	1275930	1342084	1413407
 37115	Madison, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	436605	429807	442960	464681	482871	497961	523243	534052	542757	551042	560485	580412	589890	620061	651879	670550	704597	740736
 37117	Martin, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	565719	588813	606183	623547	646859	665276	701649	727000	724893	716665	704089	742207	706153	733685	733447	754299	768167	785492
