GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Health care and social assistance	2010	307181
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Arts, entertainment, and recreation	2010	30655
37089	FIPS_37089	Henderson County	Western	Mountain Area	   Accommodation and food services	2010	90292
37089	FIPS_37089	Henderson County	Western	Mountain Area	  Other services (except government and government enterprises)	2010	95154
37089	FIPS_37089	Henderson County	Western	Mountain Area	Government and government enterprises	2010	363611
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2010	21931
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2010	0
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Utilities	2010	8399
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Construction	2010	25113
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Manufacturing	2010	169814
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Wholesale trade	2010	33655
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Retail trade	2010	43509
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Transportation and warehousing	2010	5336
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Information	2010	7146
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Real estate and rental and leasing	2010	100759
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Professional and business services	2010	54172
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Management of companies and enterprises	2010	
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2010	29374
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Educational services	2010	
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Health care and social assistance	2010	
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Arts, entertainment, and recreation	2010	493
37091	FIPS_37091	Hertford County	Northeast	Region Q	   Accommodation and food services	2010	12445
37091	FIPS_37091	Hertford County	Northeast	Region Q	  Other services (except government and government enterprises)	2010	16139
37091	FIPS_37091	Hertford County	Northeast	Region Q	Government and government enterprises	2010	99653
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Agriculture, forestry, fishing and hunting	2010	28944
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Mining, quarrying, and oil and gas extraction	2010	0
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Utilities	2010	
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Construction	2010	27822
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Manufacturing	2010	561179
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Wholesale trade	2010	18326
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Retail trade	2010	24104
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Transportation and warehousing	2010	2073
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Information	2010	
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Real estate and rental and leasing	2010	116362
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Professional and business services	2010	43559
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Management of companies and enterprises	2010	
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Administrative and support and waste management and remediation services	2010	13814
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Educational services	2010	4173
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Health care and social assistance	2010	31149
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Arts, entertainment, and recreation	2010	588
37093	FIPS_37093	Hoke County	South Central	Lumber River	   Accommodation and food services	2010	6415
37093	FIPS_37093	Hoke County	South Central	Lumber River	  Other services (except government and government enterprises)	2010	29569
37093	FIPS_37093	Hoke County	South Central	Lumber River	Government and government enterprises	2010	139462
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2010	39559
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2010	0
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Utilities	2010	937
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Construction	2010	6009
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Manufacturing	2010	5775
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Wholesale trade	2010	8026
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Retail trade	2010	6326
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Transportation and warehousing	2010	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Information	2010	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Real estate and rental and leasing	2010	32081
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Professional and business services	2010	25698
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Management of companies and enterprises	2010	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2010	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Educational services	2010	394
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Health care and social assistance	2010	2371
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Arts, entertainment, and recreation	2010	654
37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Accommodation and food services	2010	11441
37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Other services (except government and government enterprises)	2010	
37095	FIPS_37095	Hyde County	Northeast	Northeastern	Government and government enterprises	2010	44963
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Agriculture, forestry, fishing and hunting	2010	12094
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2010	4576
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Utilities	2010	19306
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Construction	2010	212875
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Manufacturing	2010	1482036
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Wholesale trade	2010	391817
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Retail trade	2010	401710
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Transportation and warehousing	2010	109522
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Information	2010	48693
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Real estate and rental and leasing	2010	599943
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Professional and business services	2010	823473
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Management of companies and enterprises	2010	417911
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2010	198529
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Educational services	2010	40276
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Health care and social assistance	2010	405364
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Arts, entertainment, and recreation	2010	262062
37097	FIPS_37097	Iredell County	Southwest	Centralina	   Accommodation and food services	2010	150888
37097	FIPS_37097	Iredell County	Southwest	Centralina	  Other services (except government and government enterprises)	2010	168067
37097	FIPS_37097	Iredell County	Southwest	Centralina	Government and government enterprises	2010	572923
37099	FIPS_37099	Jackson County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2010	11213
37099	FIPS_37099	Jackson County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2010	2260
37099	FIPS_37099	Jackson County	Western	Southwestern	  Utilities	2010	
37099	FIPS_37099	Jackson County	Western	Southwestern	  Construction	2010	38044
37099	FIPS_37099	Jackson County	Western	Southwestern	  Manufacturing	2010	34953
37099	FIPS_37099	Jackson County	Western	Southwestern	  Wholesale trade	2010	
37099	FIPS_37099	Jackson County	Western	Southwestern	  Retail trade	2010	65654
37099	FIPS_37099	Jackson County	Western	Southwestern	  Transportation and warehousing	2010	11223
37099	FIPS_37099	Jackson County	Western	Southwestern	  Information	2010	16017
37099	FIPS_37099	Jackson County	Western	Southwestern	   Real estate and rental and leasing	2010	184809
37099	FIPS_37099	Jackson County	Western	Southwestern	  Professional and business services	2010	80969
37099	FIPS_37099	Jackson County	Western	Southwestern	   Management of companies and enterprises	2010	
37099	FIPS_37099	Jackson County	Western	Southwestern	   Administrative and support and waste management and remediation services	2010	31052
37099	FIPS_37099	Jackson County	Western	Southwestern	   Educational services	2010	4025
37099	FIPS_37099	Jackson County	Western	Southwestern	   Health care and social assistance	2010	111237
37099	FIPS_37099	Jackson County	Western	Southwestern	   Arts, entertainment, and recreation	2010	33581
37099	FIPS_37099	Jackson County	Western	Southwestern	   Accommodation and food services	2010	51261
37099	FIPS_37099	Jackson County	Western	Southwestern	  Other services (except government and government enterprises)	2010	28918
37099	FIPS_37099	Jackson County	Western	Southwestern	Government and government enterprises	2010	356713
37101	FIPS_37101	Johnston County	North Central		  Agriculture, forestry, fishing and hunting	2010	80131
37101	FIPS_37101	Johnston County	North Central		  Mining, quarrying, and oil and gas extraction	2010	9938
37101	FIPS_37101	Johnston County	North Central		  Utilities	2010	10363
37101	FIPS_37101	Johnston County	North Central		  Construction	2010	225484
37101	FIPS_37101	Johnston County	North Central		  Manufacturing	2010	1123429
37101	FIPS_37101	Johnston County	North Central		  Wholesale trade	2010	237679
37101	FIPS_37101	Johnston County	North Central		  Retail trade	2010	292319
37101	FIPS_37101	Johnston County	North Central		  Transportation and warehousing	2010	87901
37101	FIPS_37101	Johnston County	North Central		  Information	2010	33128
37101	FIPS_37101	Johnston County	North Central		   Real estate and rental and leasing	2010	514892
37101	FIPS_37101	Johnston County	North Central		  Professional and business services	2010	230430
37101	FIPS_37101	Johnston County	North Central		   Management of companies and enterprises	2010	29994
37101	FIPS_37101	Johnston County	North Central		   Administrative and support and waste management and remediation services	2010	108172
37101	FIPS_37101	Johnston County	North Central		   Educational services	2010	7574
37101	FIPS_37101	Johnston County	North Central		   Health care and social assistance	2010	183060
37101	FIPS_37101	Johnston County	North Central		   Arts, entertainment, and recreation	2010	8191
37101	FIPS_37101	Johnston County	North Central		   Accommodation and food services	2010	90667
37101	FIPS_37101	Johnston County	North Central		  Other services (except government and government enterprises)	2010	115649
37101	FIPS_37101	Johnston County	North Central		Government and government enterprises	2010	587782
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2010	43291
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2010	0
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Utilities	2010	504
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Construction	2010	4946
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Manufacturing	2010	3574
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Wholesale trade	2010	5783
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Retail trade	2010	5081
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Transportation and warehousing	2010	3834
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Information	2010	
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2010	
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Professional and business services	2010	22871
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	   Management of companies and enterprises	2010	
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2010	2364
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	   Educational services	2010	
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	   Health care and social assistance	2010	
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2010	
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	   Accommodation and food services	2010	
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2010	5957
37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	Government and government enterprises	2010	31255
37105	FIPS_37105	Lee County	North Central	Triangle South	  Agriculture, forestry, fishing and hunting	2010	5631
37105	FIPS_37105	Lee County	North Central	Triangle South	  Mining, quarrying, and oil and gas extraction	2010	12290
37105	FIPS_37105	Lee County	North Central	Triangle South	  Utilities	2010	22308
37105	FIPS_37105	Lee County	North Central	Triangle South	  Construction	2010	76393
37105	FIPS_37105	Lee County	North Central	Triangle South	  Manufacturing	2010	1722323
37105	FIPS_37105	Lee County	North Central	Triangle South	  Wholesale trade	2010	173705
37105	FIPS_37105	Lee County	North Central	Triangle South	  Retail trade	2010	135694
37105	FIPS_37105	Lee County	North Central	Triangle South	  Transportation and warehousing	2010	21116
37105	FIPS_37105	Lee County	North Central	Triangle South	  Information	2010	15954
37105	FIPS_37105	Lee County	North Central	Triangle South	   Real estate and rental and leasing	2010	221483
37105	FIPS_37105	Lee County	North Central	Triangle South	  Professional and business services	2010	152982
37105	FIPS_37105	Lee County	North Central	Triangle South	   Management of companies and enterprises	2010	
37105	FIPS_37105	Lee County	North Central	Triangle South	   Administrative and support and waste management and remediation services	2010	42084
37105	FIPS_37105	Lee County	North Central	Triangle South	   Educational services	2010	7663
37105	FIPS_37105	Lee County	North Central	Triangle South	   Health care and social assistance	2010	147804
37105	FIPS_37105	Lee County	North Central	Triangle South	   Arts, entertainment, and recreation	2010	9336
37105	FIPS_37105	Lee County	North Central	Triangle South	   Accommodation and food services	2010	39971
37105	FIPS_37105	Lee County	North Central	Triangle South	  Other services (except government and government enterprises)	2010	37234
37105	FIPS_37105	Lee County	North Central	Triangle South	Government and government enterprises	2010	209558
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2010	68150
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2010	595
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Utilities	2010	3275
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Construction	2010	98276
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Manufacturing	2010	424576
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Wholesale trade	2010	122315
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Retail trade	2010	132368
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Transportation and warehousing	2010	68427
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Information	2010	15551
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2010	285215
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Professional and business services	2010	146926
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	   Management of companies and enterprises	2010	36971
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2010	56594
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	   Educational services	2010	9806
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	   Health care and social assistance	2010	162548
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2010	6320
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	   Accommodation and food services	2010	39370
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2010	51532
37107	FIPS_37107	Lenoir County	Southeast	Eastern Carolina	Government and government enterprises	2010	399820
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Agriculture, forestry, fishing and hunting	2010	3443
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2010	8802
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Utilities	2010	22623
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Construction	2010	97232
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Manufacturing	2010	462118
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Wholesale trade	2010	74674
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Retail trade	2010	121383
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Transportation and warehousing	2010	37086
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Information	2010	22409
37109	FIPS_37109	Lincoln County	Southwest	Centralina	   Real estate and rental and leasing	2010	238448
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Professional and business services	2010	109838
37109	FIPS_37109	Lincoln County	Southwest	Centralina	   Management of companies and enterprises	2010	20988
37109	FIPS_37109	Lincoln County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2010	38517
37109	FIPS_37109	Lincoln County	Southwest	Centralina	   Educational services	2010	2416
37109	FIPS_37109	Lincoln County	Southwest	Centralina	   Health care and social assistance	2010	64179
37109	FIPS_37109	Lincoln County	Southwest	Centralina	   Arts, entertainment, and recreation	2010	16810
37109	FIPS_37109	Lincoln County	Southwest	Centralina	   Accommodation and food services	2010	37764
37109	FIPS_37109	Lincoln County	Southwest	Centralina	  Other services (except government and government enterprises)	2010	59015
37109	FIPS_37109	Lincoln County	Southwest	Centralina	Government and government enterprises	2010	243892
37111	FIPS_37111	McDowell County	Northwest	Region C	  Agriculture, forestry, fishing and hunting	2010	15016
37111	FIPS_37111	McDowell County	Northwest	Region C	  Mining, quarrying, and oil and gas extraction	2010	10322
37111	FIPS_37111	McDowell County	Northwest	Region C	  Utilities	2010	2304
37111	FIPS_37111	McDowell County	Northwest	Region C	  Construction	2010	40339
37111	FIPS_37111	McDowell County	Northwest	Region C	  Manufacturing	2010	797251
37111	FIPS_37111	McDowell County	Northwest	Region C	  Wholesale trade	2010	32587
37111	FIPS_37111	McDowell County	Northwest	Region C	  Retail trade	2010	82612
37111	FIPS_37111	McDowell County	Northwest	Region C	  Transportation and warehousing	2010	
37111	FIPS_37111	McDowell County	Northwest	Region C	  Information	2010	6090
37111	FIPS_37111	McDowell County	Northwest	Region C	   Real estate and rental and leasing	2010	154361
37111	FIPS_37111	McDowell County	Northwest	Region C	  Professional and business services	2010	
37111	FIPS_37111	McDowell County	Northwest	Region C	   Management of companies and enterprises	2010	
37111	FIPS_37111	McDowell County	Northwest	Region C	   Administrative and support and waste management and remediation services	2010	22549
37111	FIPS_37111	McDowell County	Northwest	Region C	   Educational services	2010	4022
37111	FIPS_37111	McDowell County	Northwest	Region C	   Health care and social assistance	2010	74522
37111	FIPS_37111	McDowell County	Northwest	Region C	   Arts, entertainment, and recreation	2010	2581
37111	FIPS_37111	McDowell County	Northwest	Region C	   Accommodation and food services	2010	29405
37111	FIPS_37111	McDowell County	Northwest	Region C	  Other services (except government and government enterprises)	2010	32800
37111	FIPS_37111	McDowell County	Northwest	Region C	Government and government enterprises	2010	154559
37113	FIPS_37113	Macon County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2010	6697
37113	FIPS_37113	Macon County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2010	609
37113	FIPS_37113	Macon County	Western	Southwestern	  Utilities	2010	11095
37113	FIPS_37113	Macon County	Western	Southwestern	  Construction	2010	63039
37113	FIPS_37113	Macon County	Western	Southwestern	  Manufacturing	2010	69349
37113	FIPS_37113	Macon County	Western	Southwestern	  Wholesale trade	2010	15273
37113	FIPS_37113	Macon County	Western	Southwestern	  Retail trade	2010	70889
37113	FIPS_37113	Macon County	Western	Southwestern	  Transportation and warehousing	2010	
37113	FIPS_37113	Macon County	Western	Southwestern	  Information	2010	11987
37113	FIPS_37113	Macon County	Western	Southwestern	   Real estate and rental and leasing	2010	187595
37113	FIPS_37113	Macon County	Western	Southwestern	  Professional and business services	2010	
37113	FIPS_37113	Macon County	Western	Southwestern	   Management of companies and enterprises	2010	
37113	FIPS_37113	Macon County	Western	Southwestern	   Administrative and support and waste management and remediation services	2010	
37113	FIPS_37113	Macon County	Western	Southwestern	   Educational services	2010	3045
37113	FIPS_37113	Macon County	Western	Southwestern	   Health care and social assistance	2010	87293
37113	FIPS_37113	Macon County	Western	Southwestern	   Arts, entertainment, and recreation	2010	20273
37113	FIPS_37113	Macon County	Western	Southwestern	   Accommodation and food services	2010	37144
37113	FIPS_37113	Macon County	Western	Southwestern	  Other services (except government and government enterprises)	2010	32881
37113	FIPS_37113	Macon County	Western	Southwestern	Government and government enterprises	2010	113362
37115	FIPS_37115	Madison County	Western	Mountain Area	  Agriculture, forestry, fishing and hunting	2010	
37115	FIPS_37115	Madison County	Western	Mountain Area	  Mining, quarrying, and oil and gas extraction	2010	3147
37115	FIPS_37115	Madison County	Western	Mountain Area	  Utilities	2010	8521
37115	FIPS_37115	Madison County	Western	Mountain Area	  Construction	2010	
37115	FIPS_37115	Madison County	Western	Mountain Area	  Manufacturing	2010	36164
37115	FIPS_37115	Madison County	Western	Mountain Area	  Wholesale trade	2010	
37115	FIPS_37115	Madison County	Western	Mountain Area	  Retail trade	2010	16080
37115	FIPS_37115	Madison County	Western	Mountain Area	  Transportation and warehousing	2010	7165
37115	FIPS_37115	Madison County	Western	Mountain Area	  Information	2010	2123
37115	FIPS_37115	Madison County	Western	Mountain Area	   Real estate and rental and leasing	2010	78740
37115	FIPS_37115	Madison County	Western	Mountain Area	  Professional and business services	2010	
37115	FIPS_37115	Madison County	Western	Mountain Area	   Management of companies and enterprises	2010	
37115	FIPS_37115	Madison County	Western	Mountain Area	   Administrative and support and waste management and remediation services	2010	4501
37115	FIPS_37115	Madison County	Western	Mountain Area	   Educational services	2010	
37115	FIPS_37115	Madison County	Western	Mountain Area	   Health care and social assistance	2010	
37115	FIPS_37115	Madison County	Western	Mountain Area	   Arts, entertainment, and recreation	2010	
37115	FIPS_37115	Madison County	Western	Mountain Area	   Accommodation and food services	2010	
37115	FIPS_37115	Madison County	Western	Mountain Area	  Other services (except government and government enterprises)	2010	13147
37115	FIPS_37115	Madison County	Western	Mountain Area	Government and government enterprises	2010	56627
37117	FIPS_37117	Martin County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2010	32516
37117	FIPS_37117	Martin County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2010	0
37117	FIPS_37117	Martin County	Northeast	Region Q	  Utilities	2010	34319
37117	FIPS_37117	Martin County	Northeast	Region Q	  Construction	2010	21052
37117	FIPS_37117	Martin County	Northeast	Region Q	  Manufacturing	2010	171912
37117	FIPS_37117	Martin County	Northeast	Region Q	  Wholesale trade	2010	15027
37117	FIPS_37117	Martin County	Northeast	Region Q	  Retail trade	2010	44259
37117	FIPS_37117	Martin County	Northeast	Region Q	  Transportation and warehousing	2010	
37117	FIPS_37117	Martin County	Northeast	Region Q	  Information	2010	7604
37117	FIPS_37117	Martin County	Northeast	Region Q	   Real estate and rental and leasing	2010	97843
37117	FIPS_37117	Martin County	Northeast	Region Q	  Professional and business services	2010	32563
37117	FIPS_37117	Martin County	Northeast	Region Q	   Management of companies and enterprises	2010	17794
37117	FIPS_37117	Martin County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2010	5436
37117	FIPS_37117	Martin County	Northeast	Region Q	   Educational services	2010	
37117	FIPS_37117	Martin County	Northeast	Region Q	   Health care and social assistance	2010	
37117	FIPS_37117	Martin County	Northeast	Region Q	   Arts, entertainment, and recreation	2010	1430
37117	FIPS_37117	Martin County	Northeast	Region Q	   Accommodation and food services	2010	16437
37117	FIPS_37117	Martin County	Northeast	Region Q	  Other services (except government and government enterprises)	2010	13604
37117	FIPS_37117	Martin County	Northeast	Region Q	Government and government enterprises	2010	95173
37119	FIPS_37119	Mecklenburg County	Southwest		  Agriculture, forestry, fishing and hunting	2010	
37119	FIPS_37119	Mecklenburg County	Southwest		  Mining, quarrying, and oil and gas extraction	2010	31550
37119	FIPS_37119	Mecklenburg County	Southwest		  Utilities	2010	1891659
37119	FIPS_37119	Mecklenburg County	Southwest		  Construction	2010	1678738
37119	FIPS_37119	Mecklenburg County	Southwest		  Manufacturing	2010	6913175
37119	FIPS_37119	Mecklenburg County	Southwest		  Wholesale trade	2010	5833089
37119	FIPS_37119	Mecklenburg County	Southwest		  Retail trade	2010	3209658
37119	FIPS_37119	Mecklenburg County	Southwest		  Transportation and warehousing	2010	
37119	FIPS_37119	Mecklenburg County	Southwest		  Information	2010	4205606
37119	FIPS_37119	Mecklenburg County	Southwest		   Real estate and rental and leasing	2010	5764812
37119	FIPS_37119	Mecklenburg County	Southwest		  Professional and business services	2010	11548468
37119	FIPS_37119	Mecklenburg County	Southwest		   Management of companies and enterprises	2010	3386357
37119	FIPS_37119	Mecklenburg County	Southwest		   Administrative and support and waste management and remediation services	2010	2641479
37119	FIPS_37119	Mecklenburg County	Southwest		   Educational services	2010	592020
37119	FIPS_37119	Mecklenburg County	Southwest		   Health care and social assistance	2010	3187766
37119	FIPS_37119	Mecklenburg County	Southwest		   Arts, entertainment, and recreation	2010	785705
37119	FIPS_37119	Mecklenburg County	Southwest		   Accommodation and food services	2010	1589301
37119	FIPS_37119	Mecklenburg County	Southwest		  Other services (except government and government enterprises)	2010	870606
37119	FIPS_37119	Mecklenburg County	Southwest		Government and government enterprises	2010	5849566
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Agriculture, forestry, fishing and hunting	2010	
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Mining, quarrying, and oil and gas extraction	2010	114295
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Utilities	2010	2317
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Construction	2010	17214
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Manufacturing	2010	
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Wholesale trade	2010	12687
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Retail trade	2010	29783
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Transportation and warehousing	2010	13107
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Information	2010	1615
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Real estate and rental and leasing	2010	77872
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Professional and business services	2010	35977
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Management of companies and enterprises	2010	19969
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Administrative and support and waste management and remediation services	2010	11600
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Educational services	2010	7031
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Health care and social assistance	2010	45393
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Arts, entertainment, and recreation	2010	
37121	FIPS_37121	Mitchell County	Northwest	High Country	   Accommodation and food services	2010	
37121	FIPS_37121	Mitchell County	Northwest	High Country	  Other services (except government and government enterprises)	2010	13218
37121	FIPS_37121	Mitchell County	Northwest	High Country	Government and government enterprises	2010	70187
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Agriculture, forestry, fishing and hunting	2010	14842
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Mining, quarrying, and oil and gas extraction	2010	422
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Utilities	2010	15394
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Construction	2010	22710
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Manufacturing	2010	179981
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Wholesale trade	2010	25454
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Retail trade	2010	40932
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Transportation and warehousing	2010	11556
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Information	2010	
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Real estate and rental and leasing	2010	104833
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	  Professional and business services	2010	63398
37123	FIPS_37123	Montgomery County	South Central	Regional Partnership	   Management of companies and enterprises	2010	37763
