"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Sharp County","AR",,"05","135",1839,89625,85900,89900,86000,85000,89200,91900,90900,89900,88000,88900,85000,84900,84900,84900,83900,85000,74500,85000,79900,79700,69900,69900,69500,65000,67500,62700,66900,64900,67200,64900,64900,64200,65000,69925,69900,68750,67950,67950,69900,69900,68500,69900,69900,69900,70000,69900,69900,69900,69900,69900,69900,68250,69900,72750,72000,69900,72000,69900,69900,69750,69900,69500,64995,64950,68250,69900,68000,69700,69900,70950,69900,69900,69900,69900,69950,71577,74500,74500,75900,76800,79500,79500,79200,77750,74500,76900,79500,82000,89900,94200,89500,87750,89900,90000,95000,94500,90000,90000,89500,88000,88000,85000,89500,89950,89950,92000,92000,92000,98500,105450,112000,109900,102500,98000,99800,98000
"Fayette County","AL",,"01","057",1840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,129900,129900,129900,129900,143900,127450,128400,143900,137500,119450,119900
"Kalkaska County","MI","Traverse City","26","079",1841,119900,115000,114700,112169,114900,114900,112169,112000,109900,109900,109900,104200,103350,98000,99900,103350,106500,109900,109000,114900,109900,99900,99900,99900,99700,98450,95000,99900,104900,110900,114900,118450,112950,110000,109900,109900,109250,112857,108250,109900,119900,124900,125250,124900,124900,123700,115900,112900,109950,110000,113500,116450,119900,119900,115900,115000,119900,115000,109961.5,117900,116700,115900,110350,114720,122450,123500,128450,129900,125000,129000,126450,124900,117900,119450,123900,129500,129900,130500,134950,134900,133000,129900,128250,129900,119900,122509,119900,125000,129900,129900,129900,129900,134950,139900,139900,129900,124900,135000,131950,135000,135000,143400,139900,139900,135000,135000,132500,131000,134900,135000,135000,134000,136950,142450,139900,149900,149900
"Pitkin County","CO","Glenwood Springs","08","097",1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250000,2149000,2250000,2250000,2244500,2044000,1995000,2100000,2297500,2349000,2350000,2500000,2595000,2585000,2495000,2399000,2225000,2259000,1998000,1995000,2095000,2150000,2495000,2295000,2462500,2580000,2482500,2595000,2455000,2397000,2420000,2296750,2537500,2647500,2650000,2895000
"Buckingham County","VA","Charlottesville","51","029",1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000,229900,224900,234400,247950,282400,246000,229900,234950,232400,235700,241900,219900,209900,185000,184900,160000,160000,164900,148950,159900,158900,159900,164900,162450,159900,159900,149900,149900,144900,149900,139000,142900,141400,149700,149900,149900,142900,149900,145000,149900,160000,150000,169000,144950,141900,139900,149000,149900,158000,158950,143200,139900
"Chester County","TN","Jackson","47","023",1844,124900,111000,119900,129900,129900,129700,119900,124450,129900,124450,125000,124900,124000,123700,124900,125000,124900,120200,125900,119900,119900,121750,119900,119850,119850,114000,119900,116000,117900,116000,114700,106500,99900,99500,99949.5,99900,99900,107000,109000,111450,115000,115000,116900,119900,116800,119000,119000,114100,117900,117450,119900,124900,129900,129900,129900,124900,119900,113850,113850,114900,112000,119900,122000,124900,135000,135000,135000,138800,135000,131500,130700,129850,127900,124300,122900,131200,133000,129900,124900,129100,134900,132400,126450,124900,124900,119900,126027,122900,129900,141500,139900,129900,138250,143900,143900,138500,138500,144950,139900,139900,139900,139900,148350,143000,143000,135000,134900,137450,153950,141000,147450,166450,169700,174900,181750,175000,159900
"Crawford County","IA",,"19","047",1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,111900,106000,101750,104750,104500,98250,97500,105000,105000,105000,109900,112900,112900,109950,107250,112450,105000,105000,105000,105000,110000,109500,105000,114900,114900,114900
"Jasper County","MS","Laurel","28","061",1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140000,149000,149500,149000,149000,145000,145000,145000,148250,159500,145000,137250,151500,162750,155000
"Spencer County","KY","Louisville/Jefferson County","21","215",1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288600,279900,249000,259900,282200,277000,276450,282250,269500,259900,269900,276500,272900,268000,276500,273500
"Bates County","MO","Kansas City","29","013",1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113250,120000,130750,130400,135000,131250,129000,125000,135000,137250,137500,129500,135000,129000,129000,139000,136750,138750,145000,164900,170000
"Hughes County","SD","Pierre","46","065",1849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219950,219950,214900,189700,193500,192000,190750,189000,189500,189000,170000,185000,175750,184500,189000,184000,190000,190000,189500,187000,202200,222500,226750,199500,220000,228900,225000,229450,229900,229900,229450,227950,214950,219250,239000,239000,218000,229000
"Wayne County","TN",,"47","181",1850,129999,135000,134000,134000,138250,149900,142400,155000,156000,155000,144900,147400,140400,147000,145000,137250,139500,149000,147000,149000,149000,135750,137625,147000,142450,145000,135000,128250,125000,120000,126200,129750,119750,114900,117000,114950,119000,115900,106000,110000,116900,115000,115000,110000,115000,109900,109950,109500,116450,115000,120000,130000,135450,135500,142450,139000,144450,139000,139000,149499,140500,140500,149249.5,149249.5,145000,140000,137500,135000,129000,140000,135000,143500,142000,135000,135000,132500,130000,132500,142000,149950,145000,145000,145000,149900,161950,152450,157175,164950,162450,164950,164900,160000,149900,144900,139900,139900,135000,129500,124000,125022.5,135000,125000,144700,149500,154950,149900,149699.5,139450,138500,132500,137900,130000,139900,155000,160000,160000,160000
"Gilchrist County","FL","Gainesville","12","041",1851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227000,227000,229000,235000,229000,212000,219450,214900,209000,219900,203950,185900,195000,185000,169900,199900,215000
"Atchison County","KS","Atchison","20","005",1852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78500,89000,95000,95000,96250,95000,98750,109000,105000,95770,89900,84000,82250,89900,94000,98000,91000,90000,94861
"Scurry County","TX","Snyder","48","415",1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146250,143000,131500,131500,155000,155000,155000,144900,149000,155000,155000,155000,149000,154500,139650,145750,142200,147500,150250,151000,149900,149000,136000,131250,129900,127000,129900,129900,129900,139950,139000,129900,135000,136000,136250,139000,131000,129000,129500,130000,125000,125000,124500,124000,125000,123000,132500,130000,132250,128000
"Garrard County","KY",,"21","079",1854,165000,152450,157200,154950,150000,149900,149900,149900,149900,149900,150000,149900,149900,149900,152400,159000,151500,153950,153000,149950,145900,145900,144900,139900,145900,149900,144900,149000,147450,140950,144900,147900,139900,138750,139450,139900,141400,139900,143000,149900,149900,146250,149900,149900,142400,129900,129200,121500,117150,115000,119500,125000,134900,129900,134900,129900,134900,134900,139450,139900,137250,146250,144900,144900,149900,149900,145000,147000,144900,149900,144400,143000,144200,143900,143900,144950,142700,143000,139900,149500,141200,137200,135000,135500,149900,144900,147450,149900,164500,159900,167950,169500,176500,177900,169900,169900,173700,174900,179900,185000,189900,179900,179900,179900,189900,185000,179900,179700,179900,174900,179700,179900,175000,179900,172900,173900,172900
"Jefferson County","IA","Fairfield","19","101",1855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178997.5,187000,179000,183250,173000,169250,177200,177200,169500,165000,139900,139000,139900,142200,138500,132750,138500,148500,139900,154500,166950,167400,159995,154999.5,140500,139250,139250,139750,140000,148000,150000,149900,150000,149947.5,143500,137800,133750,131350,133650,133650,132650,138750,142000,145900,149900,149000,146000,139700,139900,139900,139700,135000,135000,135000,132500,135000,139700,140000,145000,145000
"Polk County","TN","Cleveland","47","139",1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,194450,195950,195950,210900,210900,215900,199900,199000,191450,199900,207925,195000,202425,199900,224900,239450,234000,222450,229500,234200,233400,238950,236450,200450,201000,215000,224900,219400,215900,209900,209900,235000,244450,229950,229900,212000,199900,199700,192450,199900,205450,229000,226888.5,230000
"Leon County","TX",,"48","289",1857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217078,236900,250000,229900,229900,215000,196500,189000,189700,199450,199900,191200,189000,184750,188791,189000,189900,199900,189900
"Dallas County","MO","Springfield","29","059",1858,101900,109900,109900,101937.5,99900,99900,99000,97500,99900,99900,99000,99900,99000,106000,96900,95900,95000,93000,92500,94900,94500,93450,94900,92750,99000,90000,99000,99900,99900,99900,101565,99250,97000,96500,99000,99450,96900,95900,96900,97900,99900,92400,99000,99000,95750,97900,92500,98450,99900,115450,109900,116900,109950,112450,115000,112450,109900,109900,114900,110000,109900,99838.5,109450,113950,114900,99900,99900,109900,109900,105000,105000,99900,105000,105500,109000,109000,109900,109000,105500,99900,99900,96500,99900,102450,107450,109000,102500,1e+05,111400,114900,109000,112450,119945,121450,119318.5,124950,129450,125000,118500,115000,124200,124700,129900,135000,131250,139450,135000,133500,133500,134500,139900,132500,134500,134950,135700,141437.5,139950
"Wayne County","IL",,"17","191",1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102450,105500,105000,99900,105000,105000,119000,115000,110000,110000,105000,99000,1e+05,96500,98750,95000,95000,95000,95000,95000,87500,95000,95000,92000,98500,97500,97000,95000,90000,89900,89900,89000,93500,89000,85000,82000,85000,88250,89000,94000,96000,110000,99750,1e+05,100400,1e+05
"Seward County","NE","Lincoln","31","159",1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132700,129956,127450,119475,119725,127450,119250,119000,139875,135000,135000,145000,146000,145000,143999,146750,144750,136499.5,148500,133450,135000,148500,148500,148500,134500,132500,150000,150000,166900,166900,184900,166900,166900,169950,169950,166900,166900,158000,160000,166750,171000,163200,174200,161450,180412,163900,179000,198092,208000,211500,200546,199900,199900,199900,199500,199900,199900,193000,193250,183000,186500,196825,189750,198875,201281,191500,209900,228000,247000,245000,245000,225000,211500,229500,189950,187450,190000
"Piatt County","IL","Champaign-Urbana","17","147",1861,153997.5,164950,167450,169000,172500,174700,171250,157700,162900,159900,159900,159900,159000,149500,149700,155300,153700,149950,150000,152450,154900,149900,149000,144950,139450,133750,142450,144900,134900,138900,139900,139450,139900,133900,137000,134900,133650,131000,134900,129900,129950,129900,139900,137900,132450,129900,132000,129900,129900,125000,129900,142400,136900,136900,137500,139000,138250,130000,129900,129900,128950,141000,138900,135950,137400,129900,134900,132750,133700,134900,136750,137950,139900,136000,136000,138750,138000,137450,139900,130750,128325,126950,132500,139900,134900,137000,140000,138950,139450,144900,147700,149900,149700,140500,139900,147000,139900,145750,148500,139900,148500,149000,155450,149000,149000,147500,147000,147000,140950,144950,145000,145000,150000,149900,143000,145000,137400
"Clay County","IA","Spencer","19","041",1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127450,128450,130900,129900,123500,126000,124900,125000,129700,125000,129500,144500,150450,151000,139900,138500,135000,135000,142000,143500,148700,149500,149500,150200,149500,154700,149400,151200,147150,141200,144450,149200,144000,139750,147900,154500,149900,159900,162750,149500,138750,139900,131950,139900,140000,148250,139900,139000,139450,141400,137500,139900,134900
"Dickinson County","IA","Spirit Lake","19","059",1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324500,319900,299900,299900,321450,299500,289500,321450,324500,319900,317000,299500,295000
"Marion County","AR",,"05","089",1864,145000,135700,135700,139500,145000,149900,149900,149900,149900,156900,149900,149900,149900,129900,149900,149900,149900,149900,149900,149000,144900,138500,134900,133700,134900,131400,134900,135450,130000,129900,129900,129900,129900,129900,134900,129900,129900,125000,127950,129900,129900,129700,129000,129900,135000,135000,131700,124900,121450,120000,124500,120000,122900,124900,121950,129000,124950,124900,124900,128000,126450,129900,129999.5,129000,129250,133750,134900,133950,129000,124900,124900,124900,125000,136000,134950,144900,149000,149000,149900,149000,149900,149900,144900,149450,149900,142400,139950,144900,149000,147000,149900,149900,149900,149900,153000,158500,153750,152750,149950,149900,149900,149900,149900,149900,155000,155000,156900,159900,159900,159900,167000,164750,175000,169500,169900,169900,174900
"Crawford County","WI",,"55","023",1865,139750,144900,149900,145900,143900,144500,144700,144900,142900,139900,139900,137250,139700,129900,129900,125000,132450,139500,135000,129700,131750,135000,135000,135000,148000,142000,142900,154500,149950,149700,149000,142900,139000,135000,138900,139900,134950,137000,139450,150900,153200,155900,149900,153900,149900,149900,149900,149900,156000,149900,157000,159900,156950,139900,139250,139500,145000,139900,134900,129900,129900,134900,129900,134900,134900,129900,130950,129950,129900,136000,135450,135450,139500,139500,139900,139900,144900,144900,153900,159900,154900,155000,154900,152000,152000,149900,147425,148175,149900,159700,157300,141200,139900,139900,139900,149900,149900,154900,149450,147950,159900,158700,156950,154900,159450,149900,149900,155000,149900,157000,159000,160000,163450,165400,159900,149900,149900
"Dade County","GA","Chattanooga","13","083",1866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,169900,169000,189975,195000,169450,169450,169900,169000,159000,149450,159900,164500,159400,154000,151950,155900,159950,159900,175000,170000,182900,179900,184700,189900,185000,199900,199350,199350,198800,179900,189900,202450,219000,224800,229000,249500,239900,229450,224900,223450,222000,227000,220000,218900,217950,229000
"Robertson County","TX","College Station-Bryan","48","395",1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199500,198500,194500,198700,224900,199900,199900,219900,219900,215000,237450,209800,219900,219900,229900,239900,279900,279950,274450,269900,272400,261950,257000,252000,231950,267400,259450,250000,236500,267400,279900,316000,269900
"Wetzel County","WV",,"54","103",1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111250,108000,114900,114950,112500,99900,99900,99900,116950,118900,124900,127450,145900,138900,138950,129950,129900,134950
"Pawnee County","OK","Tulsa","40","117",1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,99500,99000,99500,85750,85500,94000,105000,119000,109000,112000,105000,99900,99500,99500,95000,104000,108000,112499.5,105000,106500,122500,130000,134000,130000,109000,120000,119000,134000,135000,150000,143000,136700,140800,140800,135000,135000,138500,139000,139000,149425,146000,155000,152450,139900,139950,127000,129900,117500,115000,115000,110000,115000,111000,114900,119700,114950,115000,114900,114900
"Dewitt County","IL","Bloomington","17","039",1870,,,,,,,,,,,,,,,,,,,,114900,114700,112250,108500,99900,106250,99000,97000,94900,89900,99800,99500,99000,89900,95350,95350,95000,89900,95000,93000,93000,89900,97850,108500,111450,111450,102450,94900,94900,104450,99900,92400,100450,104900,94900,99700,99900,109900,112400,107900,98750,105900,109900,124900,119900,119000,119450,114900,115570,109900,101500,97700,99500,95500,95700,89900,104900,99900,99900,99900,98500,98500,94300,89000,89500,89700,92450,96200,99271,103750,107200,89900,89900,95950,97900,94900,91365,86200,79900,81900,89900,97450,97000,97000,99900,97000,97000,91950,91900,88750,93500,94700,94900,93000,89950,98900,94787,88750
"Sawyer County","WI",,"55","113",1871,249000,249900,249000,249000,249600,249800,249250,259000,259000,267250,265250,247000,236250,229450,229900,242500,249775,243000,235000,235000,229950,230000,229000,219900,199900,210000,210000,219000,215000,215000,215000,210000,209900,211950,199500,199500,199900,199500,199900,209500,214900,218000,219000,218000,219900,229000,209900,199900,199000,199900,199900,199250,210000,199900,199000,199900,199000,199900,199900,192200,189900,199900,199900,199900,209000,210000,210000,213450,214900,218250,215000,199900,199000,199000,205000,214900,214700,217500,219000,218500,220000,219900,219900,213450,199000,199900,199900,214950,225000,229900,234900,239900,239900,239900,239900,239900,235000,214900,219900,229900,236400,239000,234400,229900,225000,229900,225000,219000,219000,220000,224900,224750,229900,239450,239000,240000,244900
"Dukes County","MA","Vineyard Haven","25","007",1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137500,1225000,1200000,1200000,1192500,1245000,1295000,1295000,1250000,1250000,1225000,1250000,1259500,1295000,1395000,1325000,1399000,1495000,1467500,1395000,1425000,1425000,1450000,1439500,1399000,1397000,1395000,1299000,1295000,1295000,1299000,1250000,1125000,1175000,1250000,1350000,1334950,1382500,1397500,1399500,1395000,1395000,1395000,1467000,1395000,1390000,1297000,1444000,1449000,1499500,1595000,1500000
"Humboldt County","NV","Winnemucca","32","013",1873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217500,219000,211450,215000,218000,203950,209450,199900,204900,199900,195000,197450,197250,195000,195000,196500,199000,199000,193450,200750,202500,198500,202500,222200,219900,219450,209000,209900,209900,209950,199900,199900,219000,218500,219000,195000,199900,194900,199000,193700,179900,190750,179900,195000,189450,174900,192450,197450,221950,229450,228000,219000
"Neosho County","KS",,"20","133",1874,,,,,,,,,,,,,,,,,,,,,75900,74950,74500,77400,74000,73500,74500,78250,79700,81700,78500,76900,74500,69950,73500,74750,69200,63950,70000,73500,74900,69900,69900,72000,69900,69900,67000,67000,68000,64500,64500,72750,73000,77000,73950,75200,77450,75500,77450,77000,77450,77750,78700,85000,88900,88200,89700,79900,79900,84900,76950,75700,78480,78240,74900,76500,75500,75000,74500,74900,73000,69900,73750,74900,74950,79900,79000,79900,79900,83500,84000,90000,94900,88950,91250,84900,83500,79700,79500,73250,74900,79900,79900,79900,75450,75000,72000,74950,69900,79450,79450,79000,79000,79950,80500,81000,89000
"Benton County","TN",,"47","005",1875,,,,,,,,,,,,,,,,,,119000,118000,110000,110000,118900,110000,112500,109975,102325,93000,98500,104000,99900,105000,106500,99400,99000,112500,118250,110000,118250,124450,124900,124900,129000,124900,120900,115000,115000,114900,110000,110000,112500,110000,109700,105900,110000,110000,120000,124900,125450,129900,125700,119900,122450,124000,139900,124900,122450,125000,126950,125000,126950,121250,120000,124750,122250,135000,135000,134950,129950,129900,132950,129900,128000,135000,125000,132500,137000,129900,129950,120000,135000,139900,139900,134000,135000,128000,126950,119900,126950,128000,144950,149850,149700,149900,149900,149900,152400,149900,149900,144900,149900,150000,149950,165000,166950,155000,152500,150000
"Mercer County","IL","Davenport-Moline-Rock Island","17","131",1876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95700,104450,99000,114500,110000,92500,99900,89695,85000,82000,89900,93700,102000,115000,110000,99750,108800,97500,99700,99900,97450,94950,89000,89000,91400,94900,107500,107500,115000,115000,119000,110000
"Dixie County","FL",,"12","029",1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118500,129900,125000,125000,125000,125000,139900,149000,150000,149900,149900,140000,139700,139900,149000,149900,149950,147500,149450,148250,149000,149000,159000,149900,149900,150000,165000,150000,150000,149900,149900,159900,154000,154000,153750,159450,179000,175000,175000,156000,149000,147000,146000,145000,149000,149250,139450,149000,149250,149250,149250,149000,139900,139900,139900,144450,139900,139900,150000,149900,149900,150000,152500,152000,152250,156700,159900,169900,169950,172500,172500,159900,169650,168750,169800,170000,169900,170000,174900,172450,169950,169900,170000,175000,175000,170000,164950
"Radford City","VA","Blacksburg-Christiansburg-Radford","51","750",1878,,,,,,,,169900,164950,159000,149900,149900,149900,149900,135000,135000,152050,156850,159900,159900,159950,154950,154575,158100,159000,151200,162500,162500,164950,167500,169450,172450,166750,161000,162500,159900,159900,160000,151400,149900,144950,149900,158500,159000,149900,155500,159000,148000,154900,135925,149900,163000,168200,154900,164900,154900,164900,159900,157400,149900,149900,149900,144900,164950,164900,164900,151200,147450,155500,155200,148000,150000,149000,159450,159925,157450,154900,154950,159500,159900,149900,142450,137900,137900,149900,149900,159900,165700,160000,159925,164900,149900,149900,147450,139900,139950,139900,134950,139900,139900,154900,154900,167450,157500,154900,154900,151225,149900,162000,162475,169450,177450,162450,164450,162200,154900,141250
"Lewis County","WV",,"54","041",1879,,,,,,,,,,,,,,,,,,,,,,,,,,128700,123900,134950,147000,145000,149700,155500,155500,157000,156250,149900,142450,145000,147500,129000,126000,120000,120000,139000,145000,132000,125000,122500,125000,129000,137000,130000,142900,139500,142900,139900,136000,132000,134000,136000,139700,129900,125000,137450,139500,139900,149900,139900,139700,125000,125000,137400,134500,134750,139000,139000,138750,134700,139900,129900,134500,134650,137950,136400,143000,143000,146000,139900,149000,155000,154950,155000,149900,145000,130950,140000,137000,142250,142500,144900,166700,147500,154900,150000,148450,135000,135000,139900,142500,149400,148900,149900,150400,165000,165000,170000,160000
"Iowa County","IA",,"19","095",1880,127450,125000,138000,139925,129950,143400,145450,143425,141950,144450,143000,138000,129900,127450,129900,135250,144900,164975,164975,166237.5,162500,157350,149500,147000,143750,145000,143000,139000,137900,137900,139000,150000,150000,144900,131000,132000,135000,131000,135000,141500,143000,138950,130000,125000,125000,124000,120000,130000,135400,135400,142000,135000,136400,136450,135000,135000,135000,131500,135000,139900,149950,139900,139900,145000,150000,150000,152500,162250,150500,149900,149900,152000,145400,144900,148000,149000,149000,149900,149900,149900,140950,139900,139900,140900,139900,145000,145000,154950,150000,150000,149950,140000,130950,141950,140000,130000,152950,154950,152400,154900,149900,148000,140000,140000,148500,146500,148950,141450,139900,143000,145000,143000,125000,129900,134900,129900,130950
"Floyd County","IA",,"19","067",1881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,90000,99900,94700,94750,95000,104200,116500,119000,101950,99900,110000,98500,99700,99500
"Osage County","KS","Topeka","20","139",1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109925,109950,1e+05,107750,105900,99750,92250,85000,93664.5,85000,89999,101700,99200,116500,120250,118250,115000,119250,118000,119999,119450,119949.5,109500,119999,129500,139900,140000,135000,124900,135000
"Rabun County","GA",,"13","241",1883,319900,299000,299000,299000,298900,294900,295000,295000,289450,297000,298900,277000,275000,279450,275000,275000,275000,259900,249900,249900,245000,229900,229000,230000,219900,225000,229900,236000,271950,279000,277000,274900,269900,265000,280000,279900,289500,299000,275000,277000,273500,265000,262500,265000,259500,264500,260000,260000,249900,264500,269000,259000,249000,249100,249000,249000,240000,239700,244900,249000,249000,249999.5,279000,269000,269000,249000,249900,249000,250000,250000,269000,269000,269000,269000,269000,275000,276000,278500,279500,284900,279000,276000,285900,292500,279250,278750,269000,269925,289000,295000,299850,298000,299000,319000,310000,339000,345000,345000,349900,350000,345000,322400,319000,299000,299825,299900,297900,299000,299000,299900,299000,325000,330000,334900,324900,320500,319000
"Idaho County","ID",,"16","049",1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212500,215000,225000,202500,224500,225000,217000,219450,225000,215000,215000,219000,220000,228000,228500,229000,228000,229000,228500,216950,219500,239000,238000,229250,235000,226000,225000,225000,228000,229000,225000,226000,222500,219950,219450,225000,245000,245000,254500,250250,237999.5,245000,236999.5,236999.5,236000,240000,239900,245500,239450,239450,242999.5,247500,249000,269000,262500,274600,279000,277000,275000,274600,255000,280000,282500,287000,291500
"Alleghany County","VA",,"51","005",1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156100,142500,137200,138500,129000,129500,142500,159500,139900,135000,130000,122250,125700,130000,127500,126000,124500,135000,157500,157500,149000,149900,146500,139900,129900,125000,125000,125000,119900,122450,117450,118000,119900,124900,130500,138000,143500,135250,132500,141900,138950,125000,139900,145000,139000,142450,139900,149900,134500,127450,129900,134700,149500,139900,137500,132225,125000,142500,149200,129700,135000,139900,139900,139900,135000,149000,157500,140000,142500,134000,134000,144700,131000
"Brooks County","GA","Valdosta","13","027",1886,,,,120000,123450,115000,126900,117900,121450,126900,128700,129900,124750,126900,122500,123500,130950,139900,139900,124900,124900,122500,124900,127400,119900,128550,139900,129900,132400,119840,117180,116090,135700,129900,135000,149900,144900,144900,133800,130000,130000,130000,139500,139900,139900,140555,142400,144900,142450,146500,129900,122400,122400,111000,110000,129500,121000,119000,118250,115750,108850,110000,114500,112450,112450,110000,109900,109900,121900,129900,135000,139450,136000,139900,139000,135000,134950,135000,139000,129900,129450,132400,119950,119900,124900,129900,129900,139900,149900,144900,149000,143700,142900,142900,135000,138700,135000,130832.5,131400,124900,119950,124900,119000,115000,126500,119900,119900,120000,135000,135000,139000,132250,129250,134900,143000,146450,145400
